"","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv.LH_CC"
"1219","Ssiderea032941",NA,1.75269526786788,"Failed axon connections homolog","Signal transduction mechanisms",1.10795021782145
"1220","Ssiderea033069",NA,1.91264377377517,"Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine","Replication, recombination and repair",1.58677071566033
"1221","Ssiderea033119",NA,1.56027700822905,NA,NA,1.20981758373548
"1222","Ssiderea033121",NA,1.79465845710282,NA,NA,2.12622201627895
"1223","Ssiderea033133",NA,-5.48094301874736,NA,NA,-2.36427260097108
"1224","Ssiderea033146",NA,-2.16612970380406,"hematopoietic progenitor cell differentiation","Intracellular trafficking, secretion, and vesicular transport",-1.60819407820422
"1225","Ssiderea033171",NA,-2.57785131511052,"nuclear-transcribed mRNA catabolic process","RNA processing and modification",-1.32581736900017
"1226","Ssiderea033173",NA,-3.24860337338981,"EGF domain","Signal transduction mechanisms",-3.44824341729129
"1227","Ssiderea033177",NA,-1.98606850798325,NA,NA,-1.74228024464561
"1228","Ssiderea033187",NA,-1.03681618824606,"ER membrane protein complex subunit","Function Unknown",-1.88510148252748
"1229","Ssiderea033216",NA,-1.29406991524042,"mitochondrial DNA replication","Replication, recombination and repair",-2.19328062113985
"1230","Ssiderea033217",NA,-1.30973516585359,"Asparaginyl-tRNA synthetase","Translation, ribosomal structure and biogenesis",-3.62427949486216
"1231","Ssiderea033231",NA,-2.93652290207827,"MAP kinase activity","Signal transduction mechanisms",-4.11671444151029
"1232","Ssiderea033246",NA,2.39293980830537,"RNA processing","Function Unknown",1.05804258065515
"1233","Ssiderea033268",NA,-5.63091584527344,NA,NA,-3.55076162792263
"1234","Ssiderea033368",NA,-3.66103144218306,"Ceramide synthase","Intracellular trafficking, secretion, and vesicular transport",-5.13309259234968
"1235","Ssiderea033439",NA,6.21950956533841,"neuronal cell adhesion molecule","Signal transduction mechanisms",3.43291460610736
"1236","Ssiderea033464",NA,-3.66135495119353,"sodium-dependent L-ascorbate transmembrane transporter activity","Nucleotide transport and metabolism",-4.65532972241424
"1237","Ssiderea033478",NA,7.46901701267077,"Universal stress protein family","Signal transduction mechanisms",9.20394103529635
"1238","Ssiderea033479",NA,5.21010588165477,NA,NA,6.90463971453363
"1239","Ssiderea033484",NA,1.61502932747993,NA,NA,6.56493332591337
"1240","Ssiderea033487",NA,4.26685663857629,NA,NA,6.27354313688269
"1241","Ssiderea033489",NA,2.52042597476134,NA,NA,3.49009641425764
"1242","Ssiderea033514",NA,-8.8936945579493,"Sodium-dependent phosphate transport protein","Inorganic ion transport and metabolism",-14.6914014830556
"1243","Ssiderea033602",NA,1.26695427840446,"beta-galactosidase activity","Carbohydrate transport and metabolism",2.16655155886592
"1244","Ssiderea033625",NA,1.91865019292257,NA,NA,3.71699058137433
"1245","Ssiderea033626",NA,1.48887132491577,NA,NA,1.75439208474419
"1246","Ssiderea033647",NA,2.29972773811681,NA,NA,2.26173045313724
"1247","Ssiderea033671",NA,11.2281772175883,NA,NA,11.9160837422351
"1248","Ssiderea033675",NA,12.0092263281294,NA,NA,14.7553903935813
"1249","Ssiderea033678",NA,2.83227299945483,NA,NA,3.31823023461385
"1250","Ssiderea033860",NA,-1.15424389231659,"SWI SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member","Chromatin structure and dynamics",-1.96205222295863
"1251","Ssiderea033867",NA,3.46860769252541,NA,NA,7.16339900671788
"1252","Ssiderea033884",NA,3.02163445071031,NA,NA,2.36427260097108
"1253","Ssiderea033969",NA,-1.99870545875093,"Granulin","Signal transduction mechanisms",-1.40180099445468
"1254","Ssiderea034011",NA,2.17387361112944,"Pleckstrin homology domain.","Function Unknown",1.8502857992135
"1255","Ssiderea034035",NA,-3.45811535964335,"Iron-binding zinc finger CDGSH type","Function Unknown",-10.9613782452637
"1256","Ssiderea034040",NA,-4.84544598372338,"scavenger receptor activity","Signal transduction mechanisms",-4.51985432196648
"1257","Ssiderea034041",NA,-1.81198447854985,"Melanocortin 4 receptor","Signal transduction mechanisms",-4.6976895390608
"1258","Ssiderea034084",NA,1.02708488056227,"NACHT domain","Function Unknown",1.20771969153126
"1259","Ssiderea034094",NA,-2.90750752995799,"adenyl-nucleotide exchange factor activity","Posttranslational modification, protein turnover, chaperones",-4.46595285483167
"1260","Ssiderea034106",NA,2.88784016433376,NA,NA,4.63126149902054
"1261","Ssiderea034143",NA,3.11333904821271,NA,NA,1.95649156586795
"1262","Ssiderea034174",NA,1.20426975359185,"collagen","Extracellular structures",1.83907784385662
"1263","Ssiderea034260",NA,2.20498989616345,NA,NA,2.74303588846381
"1264","Ssiderea034370",NA,-2.38902089791727,"Sugar transporter","Intracellular trafficking, secretion, and vesicular transport",-1.81957654703584
"1265","Ssiderea034389",NA,1.32681593138148,NA,NA,1.1020175798803
"1266","Ssiderea034395",NA,1.24759308872653,"carbohydrate binding","",2.06712593937292
"1267","Ssiderea034404",NA,1.10062496805469,"carbohydrate binding","",1.36850208073692
"1268","Ssiderea034405",NA,1.20900285320708,"carbohydrate binding","",1.16889311327569
"1269","Ssiderea034409",NA,1.12878689930453,"carbohydrate binding","",1.77983826905219
"1270","Ssiderea034455",NA,-2.42444348870514,NA,NA,-3.18107265274941
"1271","Ssiderea034482",NA,2.7272062981319,"mannose binding","Signal transduction mechanisms",1.2093915184565
"1272","Ssiderea034505",NA,3.9395868497524,NA,NA,3.33033090021047
"1273","Ssiderea034719",NA,-2.47593984180179,"purine-rich negative regulatory element binding","Transcription",-1.80237170509309
"1274","Ssiderea034786",NA,2.81854023930742,"Filamin C, gamma","Cytoskeleton",3.185226545326
"1275","Ssiderea034815",NA,-4.29141642041692,"medium-chain-acyl-CoA dehydrogenase activity","Lipid transport and metabolism",-3.7783513959939
"1276","Ssiderea034867",NA,3.31434646617597,NA,NA,2.06523310669237
"1277","Ssiderea034877",NA,1.44534416196069,"Transcriptional regulatory protein LGE1","Function Unknown",1.65851441253718
"1278","Ssiderea034880",NA,-1.00050596969014,"Amnionless","Function Unknown",-1.942437873946
"1279","Ssiderea034936",NA,-3.07837010115603,"Cell adhesion molecule","Signal transduction mechanisms",-2.87655488407912
"1280","Ssiderea034950",NA,1.001749244148,NA,NA,1.82471781516513
"1281","Ssiderea034954",NA,1.30833515016467,NA,NA,1.1020175798803
"1282","Ssiderea034970",NA,-1.22836078470825,"complement activation, lectin pathway","Replication, recombination and repair",-1.27833484488177
"1283","Ssiderea035016",NA,1.05511279744912,"Forkhead associated domain","Function Unknown",1.04601450748523
"1284","Ssiderea035051",NA,1.65824848014126,NA,NA,2.07654127442744
"1285","Ssiderea035100",NA,6.33553569257063,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",7.47391455703437
"1286","Ssiderea035159",NA,-2.33696794223128,"histone demethylase activity (H3-monomethyl-K4 specific)","Secondary metabolites biosynthesis, transport and catabolism",-1.63376588747211
"1287","Ssiderea035170",NA,-2.55822701056862,"2Fe-2S iron-sulfur cluster binding domain","Energy production and conversion",-6.56093679516136
"1288","Ssiderea035298",NA,2.00083930956734,"Protein tyrosine kinase","Signal transduction mechanisms",2.69981268923345
"1289","Ssiderea035306",NA,1.95171610329469,"PTK6 protein tyrosine kinase","Signal transduction mechanisms",1.17628792773289
"1290","Ssiderea035374",NA,3.6668037773747,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms",3.94319825887929
"1291","Ssiderea035390",NA,1.10479235490397,"nutrient reservoir activity","Lipid transport and metabolism",1.69961484937276
"1292","Ssiderea035401",NA,2.50612108233929,NA,NA,1.90732957761105
"1293","Ssiderea035462",NA,1.62837878254444,NA,NA,1.19913027359153
"1294","Ssiderea035505",NA,2.33448189253981,NA,NA,4.51004099292275
"1295","Ssiderea035529",NA,-1.74738439844345,"glutamine biosynthetic process","Amino acid transport and metabolism",-2.9449193237811
"1296","Ssiderea035532",NA,2.68929706656794,"glutamine biosynthetic process","Amino acid transport and metabolism",3.31689433032175
"1297","Ssiderea035545",NA,-4.13145904834395,"Methyltransferase domain","Secondary metabolites biosynthesis, transport and catabolism",-2.65205994969058
"1298","Ssiderea035570",NA,-1.13984584221996,"Cytochrome P450, family 46, subfamily A, polypeptide","",-1.88155132637607
"1299","Ssiderea035576",NA,-1.33573358299341,"Cupin-like domain","",-2.70733115794039
"1300","Ssiderea035585",NA,-1.040420354012,"respiratory chain complex III assembly","Function Unknown",-2.41657029973686
"1301","Ssiderea035587",NA,1.13864070533896,"HCLS1 binding protein 3","Function Unknown",1.03867886864731
"1302","Ssiderea035653",NA,-1.299701979646,"guanine nucleotide exchange factor 1","Intracellular trafficking, secretion, and vesicular transport",-2.82335038104727
"1303","Ssiderea035673",NA,1.20272381039013,"mitochondrial transport","Energy production and conversion",1.22973827889701
"1304","Ssiderea035689",NA,1.70642902521551,NA,NA,1.78384330727423
"1305","Ssiderea035697",NA,-1.0822154082206,"methylcrotonoyl-Coenzyme A carboxylase 2 (beta)","",-1.20909998227494
"1306","Ssiderea035714",NA,2.58910309942396,NA,NA,2.72865859489872
"1307","Ssiderea035804",NA,-1.42614007479994,NA,NA,-3.30118770854204
"1308","Ssiderea035890",NA,1.50274519761448,NA,NA,1.45137527872473
"1309","Ssiderea035909",NA,3.88373047078769,NA,NA,3.34132064418888
"1310","Ssiderea035911",NA,1.16561914298604,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","",1.14886110862481
"1311","Ssiderea035980",NA,-3.03225194200211,NA,NA,-5.5870398436172
"1312","Ssiderea035987",NA,-1.60823592595672,NA,NA,-1.61458815808337
"1313","Ssiderea035988",NA,-2.12269383047357,NA,NA,-1.77983826905219
"1314","Ssiderea035989",NA,2.30773519682326,NA,NA,2.35776487577232
"1315","Ssiderea035994",NA,6.98904836340849,NA,NA,9.12694854886919
"1316","Ssiderea035995",NA,3.28227840419896,NA,NA,3.3837217142963
"1317","Ssiderea035998",NA,4.81691109287244,NA,NA,4.53766625324291
"1318","Ssiderea036137",NA,-1.84354797715907,"Coagulation factor 5/8 C-terminal domain, discoidin domain","Function Unknown",-1.18684050850082
"1319","Ssiderea036237",NA,-2.4051046949895,"gamma-aminobutyric acid type B receptor subunit","Signal transduction mechanisms",-2.46997212753545
"1320","Ssiderea036263",NA,1.15809695610432,"RNA secondary structure unwinding","RNA processing and modification",1.08012648300818
"1321","Ssiderea036323",NA,-1.86632371905115,"proteasome assembly","Posttranslational modification, protein turnover, chaperones",-2.66100952913401
"1322","Ssiderea036441",NA,3.42923010433755,NA,NA,4.58718642443014
"1323","Ssiderea036464",NA,4.20652450594972,"Methyltransferase domain","Secondary metabolites biosynthesis, transport and catabolism",4.52147560978075
"1324","Ssiderea036468",NA,7.0629907665505,"Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in the mitochondria. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu- tRNA(Gln)","Translation, ribosomal structure and biogenesis",7.93555234912564
"1325","Ssiderea036502",NA,-1.01913576888692,"Methyltransferase domain","Secondary metabolites biosynthesis, transport and catabolism",-3.24439222696875
"1326","Ssiderea036562",NA,-1.71543050282541,"SWI SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein","Chromatin structure and dynamics",-1.45385756113856
"1327","Ssiderea036682",NA,-1.08336653311949,"L-glutamate import across plasma membrane","Amino acid transport and metabolism",-1.0885309789702
"1328","Ssiderea036714",NA,3.37889018059115,NA,NA,3.20952606958882
"1329","Ssiderea036716",NA,14.8326472899466,"structural constituent of cuticle","Cell cycle control, cell division, chromosome partitioning",16.6352049417951
"1330","Ssiderea036721",NA,5.09777929168137,"structural constituent of cuticle","Cell cycle control, cell division, chromosome partitioning",6.36734902142787
"1331","Ssiderea036722",NA,6.33553569257063,"von Willebrand factor (vWF) type A domain","Signal transduction mechanisms",4.99280761052694
"1332","Ssiderea036731",NA,3.3246672095802,"zinc finger","Transcription",3.71201228347589
"1333","Ssiderea036745",NA,-2.06089548169815,NA,NA,-1.34550369947466
"1334","Ssiderea036778",NA,-1.83710434824868,"ring finger and CHY zinc finger","Posttranslational modification, protein turnover, chaperones",-1.44893012896107
"1335","Ssiderea036834",NA,4.72622625926759,NA,NA,7.22797392796764
"1336","Ssiderea037200",NA,1.76142679489216,"angiotensin II receptor-associated protein","Function Unknown",1.68333037283062
"1337","Ssiderea037206",NA,-2.69435829828936,NA,NA,-1.38856242326012
"1338","Ssiderea037260",NA,-1.6842010551756,NA,NA,-4.85358362406791
"1339","Ssiderea037339",NA,1.93315548519183,"Astacin (Peptidase family M12A)","Posttranslational modification, protein turnover, chaperones",2.78305407384897
"1340","Ssiderea037533",NA,-1.60615718427092,"carbohydrate binding","Signal transduction mechanisms",-2.65140932019925
"1341","Ssiderea037540",NA,1.93201980192805,"Common central domain of tyrosinase","Posttranslational modification, protein turnover, chaperones",2.92700315968598
"1342","Ssiderea037541",NA,2.19754831898468,"serine-type endopeptidase inhibitor activity","Posttranslational modification, protein turnover, chaperones",4.03136049762716
"1343","Ssiderea037555",NA,1.3197919520675,NA,NA,1.10429419171757
"1344","Ssiderea037721",NA,9.40486751216673,NA,NA,1.56595712365474
"1345","Ssiderea037729",NA,2.76278412106762,"quinone binding","Energy production and conversion",1.54358703928149
"1346","Ssiderea037741",NA,1.85669314604398,NA,NA,2.13827831812761
"1347","Ssiderea038010",NA,2.28593525900236,"Tnf receptor-associated factor 2","Posttranslational modification, protein turnover, chaperones",2.60265682804356
"1348","Ssiderea038136",NA,2.25652886582239,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport",1.62536756653779
"1349","Ssiderea038147",NA,-1.50295009552326,"Anticodon-binding domain","Function Unknown",-5.65861891762915
"1350","Ssiderea038150",NA,1.21653896786759,NA,NA,2.35443234564715
"1351","Ssiderea038157",NA,1.62837878254444,"regulation of chaperone-mediated protein folding","Posttranslational modification, protein turnover, chaperones",1.34321773128155
"1352","Ssiderea038280",NA,1.83117819729227,"cyclin-dependent protein serine/threonine kinase activity","Signal transduction mechanisms",3.35544421030179
"1353","Ssiderea038345",NA,3.12004993461391,"Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family","Cytoskeleton",4.30571586148457
"1354","Ssiderea038386",NA,-1.48887132491577,"Major facilitator superfamily domain-containing protein 6-like","Posttranslational modification, protein turnover, chaperones",-1.80701357787701
"1355","Ssiderea038393",NA,6.00692737698865,"methylmalonyl-CoA mutase activity","Lipid transport and metabolism",8.72122603600667
"1356","Ssiderea038419",NA,1.81016408282475,"homeobox","Transcription",3.25841611760893
"1357","Ssiderea038430",NA,2.56151747513295,"structural constituent of cuticle","Extracellular structures",3.34887485312351
