Orthogroup	Protein_symD	Protein_symB
OG0004016	Durusdinium52487	Breviolum307252
OG0004017	Durusdinium40683	Breviolum269077
OG0004018	Durusdinium49391	Breviolum226461
OG0004019	Durusdinium4840	Breviolum55108
OG0004020	Durusdinium21418	Breviolum48129
OG0004021	Durusdinium25146	Breviolum307109
OG0004022	Durusdinium8846	Breviolum70167
OG0004023	Durusdinium36424	Breviolum62230
OG0004024	Durusdinium36336	Breviolum211996
OG0004025	Durusdinium19383	Breviolum26469
OG0004026	Durusdinium26209	Breviolum53402
OG0004027	Durusdinium23931	Breviolum266385
OG0004028	Durusdinium32864	Breviolum348781
OG0004029	Durusdinium32634	Breviolum57260
OG0004030	Durusdinium33046	Breviolum91864
OG0004031	Durusdinium28510	Breviolum86963
OG0004032	Durusdinium27155	Breviolum386283
OG0004033	Durusdinium41925	Breviolum230725
OG0004034	Durusdinium24471	Breviolum76104
OG0004035	Durusdinium29595	Breviolum274159
OG0004036	Durusdinium8672	Breviolum70816
OG0004037	Durusdinium15623	Breviolum303025
OG0004038	Durusdinium22553	Breviolum53633
OG0004039	Durusdinium36680	Breviolum181812
OG0004040	Durusdinium14857	Breviolum87961
OG0004041	Durusdinium21504	Breviolum304218
OG0004042	Durusdinium14897	Breviolum71042
OG0004043	Durusdinium13774	Breviolum93116
OG0004044	Durusdinium30274	Breviolum96111
OG0004045	Durusdinium24693	Breviolum35200
OG0004046	Durusdinium29705	Breviolum40176
OG0004047	Durusdinium26239	Breviolum78489
OG0004048	Durusdinium49866	Breviolum62722
OG0004049	Durusdinium21525	Breviolum187073
OG0004050	Durusdinium11158	Breviolum70361
OG0004051	Durusdinium43170	Breviolum226073
OG0004052	Durusdinium38575	Breviolum343451
OG0004053	Durusdinium16280	Breviolum6652
OG0004054	Durusdinium22332	Breviolum59964
OG0004055	Durusdinium6644	Breviolum33233
OG0004056	Durusdinium32312	Breviolum95914
OG0004057	Durusdinium38670	Breviolum227858
OG0004058	Durusdinium38414	Breviolum395282
OG0004059	Durusdinium41722	Breviolum171426
OG0004060	Durusdinium31396	Breviolum69970
OG0004061	Durusdinium27055	Breviolum28200
OG0004062	Durusdinium55677	Breviolum79727
OG0004063	Durusdinium29585	Breviolum387765
OG0004064	Durusdinium23651	Breviolum47985
OG0004065	Durusdinium7702	Breviolum346591
OG0004066	Durusdinium25591	Breviolum402305
OG0004067	Durusdinium26983	Breviolum75049
OG0004068	Durusdinium53245	Breviolum176125
OG0004069	Durusdinium14769	Breviolum75055
OG0004070	Durusdinium46506	Breviolum48682
OG0004071	Durusdinium26099	Breviolum307546
OG0004072	Durusdinium15584	Breviolum53270
OG0004073	Durusdinium42841	Breviolum384336
OG0004074	Durusdinium43257	Breviolum302696
OG0004075	Durusdinium16522	Breviolum42102
OG0004076	Durusdinium39497	Breviolum78506
OG0004077	Durusdinium50104	Breviolum6767
OG0004078	Durusdinium3662	Breviolum68533
OG0004079	Durusdinium55303	Breviolum266634
OG0004080	Durusdinium38083	Breviolum60220
OG0004081	Durusdinium35583	Breviolum48805
OG0004082	Durusdinium32609	Breviolum346169
OG0004083	Durusdinium27702	Breviolum62206
OG0004084	Durusdinium7841	Breviolum7233
OG0004085	Durusdinium41209	Breviolum74603
OG0004086	Durusdinium38141	Breviolum96094
OG0004087	Durusdinium13007	Breviolum44500
OG0004088	Durusdinium30962	Breviolum94627
OG0004089	Durusdinium10872	Breviolum95757
OG0004090	Durusdinium21886	Breviolum53277
OG0004091	Durusdinium33705	Breviolum32057
OG0004092	Durusdinium48943	Breviolum7172
OG0004093	Durusdinium23639	Breviolum33340
OG0004094	Durusdinium38392	Breviolum63250
OG0004095	Durusdinium26375	Breviolum50854
OG0004096	Durusdinium46756	Breviolum303043
OG0004097	Durusdinium27652	Breviolum68905
OG0004098	Durusdinium37883	Breviolum165758
OG0004099	Durusdinium28805	Breviolum309318
OG0004100	Durusdinium36026	Breviolum54441
OG0004101	Durusdinium7918	Breviolum51072
OG0004102	Durusdinium14699	Breviolum28451
OG0004103	Durusdinium24007	Breviolum62786
OG0004104	Durusdinium43698	Breviolum95341
OG0004105	Durusdinium32733	Breviolum194178
OG0004106	Durusdinium52320	Breviolum365002
OG0004107	Durusdinium23296	Breviolum265662
OG0004108	Durusdinium39064	Breviolum46542
OG0004109	Durusdinium46907	Breviolum70408
OG0004110	Durusdinium29739	Breviolum70394
OG0004111	Durusdinium37171	Breviolum93786
OG0004112	Durusdinium33018	Breviolum182857
OG0004113	Durusdinium17757	Breviolum264671
OG0004114	Durusdinium45883	Breviolum74686
OG0004115	Durusdinium32509	Breviolum50818
OG0004116	Durusdinium33642	Breviolum392683
OG0004117	Durusdinium46062	Breviolum388543
OG0004118	Durusdinium43416	Breviolum74770
OG0004119	Durusdinium20274	Breviolum343307
OG0004120	Durusdinium25647	Breviolum51182
OG0004121	Durusdinium13494	Breviolum227510
OG0004122	Durusdinium6898	Breviolum67369
OG0004123	Durusdinium17319	Breviolum54308
OG0004124	Durusdinium26689	Breviolum229810
OG0004125	Durusdinium36966	Breviolum69012
OG0004126	Durusdinium41682	Breviolum269169
OG0004127	Durusdinium51810	Breviolum69816
OG0004128	Durusdinium27858	Breviolum232153
OG0004129	Durusdinium16334	Breviolum173230
OG0004130	Durusdinium49580	Breviolum227557
OG0004131	Durusdinium40300	Breviolum78515
OG0004132	Durusdinium30335	Breviolum54033
OG0004133	Durusdinium41834	Breviolum49803
OG0004134	Durusdinium4016	Breviolum53622
OG0004135	Durusdinium18641	Breviolum397373
OG0004136	Durusdinium19150	Breviolum269659
OG0004137	Durusdinium41552	Breviolum231834
OG0004138	Durusdinium48794	Breviolum57954
OG0004139	Durusdinium15558	Breviolum51247
OG0004140	Durusdinium22860	Breviolum351338
OG0004141	Durusdinium17685	Breviolum36060
OG0004142	Durusdinium24388	Breviolum68410
OG0004143	Durusdinium9321	Breviolum350181
OG0004144	Durusdinium40619	Breviolum193074
OG0004145	Durusdinium26999	Breviolum95786
OG0004146	Durusdinium31435	Breviolum347470
OG0004147	Durusdinium28618	Breviolum93336
OG0004148	Durusdinium54976	Breviolum59158
OG0004149	Durusdinium42155	Breviolum70085
OG0004150	Durusdinium25831	Breviolum325742
OG0004151	Durusdinium26318	Breviolum43089
OG0004152	Durusdinium2527	Breviolum5529
OG0004153	Durusdinium50724	Breviolum32116
OG0004154	Durusdinium31813	Breviolum48915
OG0004155	Durusdinium29793	Breviolum191261
OG0004156	Durusdinium5549	Breviolum53869
OG0004157	Durusdinium36710	Breviolum302779
OG0004158	Durusdinium18151	Breviolum187618
OG0004159	Durusdinium42101	Breviolum74640
OG0004160	Durusdinium42743	Breviolum28245
OG0004161	Durusdinium26051	Breviolum174895
OG0004162	Durusdinium40848	Breviolum203981
OG0004163	Durusdinium31703	Breviolum98462
OG0004164	Durusdinium49524	Breviolum8945
OG0004165	Durusdinium34373	Breviolum233280
OG0004166	Durusdinium8778	Breviolum70063
OG0004167	Durusdinium38320	Breviolum269038
OG0004168	Durusdinium41929	Breviolum61955
OG0004169	Durusdinium25626	Breviolum55244
OG0004170	Durusdinium36620	Breviolum46533
OG0004171	Durusdinium46126	Breviolum208189
OG0004172	Durusdinium40427	Breviolum268087
OG0004173	Durusdinium35389	Breviolum307945
OG0004174	Durusdinium8826	Breviolum67572
OG0004175	Durusdinium3817	Breviolum37695
OG0004176	Durusdinium31340	Breviolum9009
OG0004177	Durusdinium1399	Breviolum27607
OG0004178	Durusdinium23569	Breviolum267776
OG0004179	Durusdinium37267	Breviolum168398
OG0004180	Durusdinium32578	Breviolum8562
OG0004181	Durusdinium14921	Breviolum79457
OG0004182	Durusdinium12637	Breviolum384705
OG0004183	Durusdinium15298	Breviolum54929
OG0004184	Durusdinium23992	Breviolum347060
OG0004185	Durusdinium40833	Breviolum166803
OG0004186	Durusdinium28687	Breviolum57532
OG0004187	Durusdinium28563	Breviolum345084
OG0004188	Durusdinium30371	Breviolum32137
OG0004189	Durusdinium52420	Breviolum57828
OG0004190	Durusdinium23366	Breviolum69772
OG0004191	Durusdinium26593	Breviolum83473
OG0004192	Durusdinium23085	Breviolum70965
OG0004194	Durusdinium34690	Breviolum231018
OG0004195	Durusdinium27365	Breviolum69933
OG0004196	Durusdinium23647	Breviolum88504
OG0004197	Durusdinium12413	Breviolum82160
OG0004198	Durusdinium22466	Breviolum308185
OG0004199	Durusdinium15589	Breviolum85138
OG0004200	Durusdinium44061	Breviolum365184
OG0004201	Durusdinium19307	Breviolum47207
OG0004202	Durusdinium24958	Breviolum51200
OG0004203	Durusdinium6737	Breviolum271632
OG0004204	Durusdinium35874	Breviolum54605
OG0004205	Durusdinium34572	Breviolum86883
OG0004206	Durusdinium49983	Breviolum70814
OG0004207	Durusdinium30803	Breviolum86146
OG0004208	Durusdinium39456	Breviolum62512
OG0004209	Durusdinium35412	Breviolum48995
OG0004210	Durusdinium27604	Breviolum57138
OG0004211	Durusdinium49697	Breviolum58682
OG0004212	Durusdinium51741	Breviolum2797
OG0004213	Durusdinium49301	Breviolum81733
OG0004214	Durusdinium41784	Breviolum302563
OG0004215	Durusdinium23761	Breviolum49319
OG0004216	Durusdinium36827	Breviolum31995
OG0004217	Durusdinium27910	Breviolum69753
OG0004218	Durusdinium16255	Breviolum277812
OG0004219	Durusdinium33139	Breviolum307231
OG0004220	Durusdinium18461	Breviolum81766
OG0004221	Durusdinium28605	Breviolum94273
OG0004222	Durusdinium26821	Breviolum7267
OG0004223	Durusdinium34929	Breviolum94019
OG0004224	Durusdinium6966	Breviolum1952
OG0004225	Durusdinium34903	Breviolum352704
OG0004227	Durusdinium19550	Breviolum89555
OG0004228	Durusdinium21333	Breviolum28409
OG0004229	Durusdinium36943	Breviolum265914
OG0004230	Durusdinium30806	Breviolum51954
OG0004231	Durusdinium26839	Breviolum228408
OG0004232	Durusdinium38663	Breviolum88398
OG0004233	Durusdinium14995	Breviolum32529
OG0004234	Durusdinium35705	Breviolum345121
OG0004235	Durusdinium42148	Breviolum388890
OG0004236	Durusdinium28039	Breviolum343621
OG0004237	Durusdinium40588	Breviolum70460
OG0004238	Durusdinium17985	Breviolum225820
OG0004239	Durusdinium25233	Breviolum98721
OG0004240	Durusdinium4052	Breviolum383742
OG0004241	Durusdinium33789	Breviolum28193
OG0004242	Durusdinium49461	Breviolum237718
OG0004243	Durusdinium41430	Breviolum270372
OG0004244	Durusdinium11421	Breviolum82030
OG0004245	Durusdinium54845	Breviolum230174
OG0004246	Durusdinium25769	Breviolum308269
OG0004247	Durusdinium23763	Breviolum214085
OG0004248	Durusdinium25999	Breviolum74255
OG0004249	Durusdinium49506	Breviolum395261
OG0004250	Durusdinium40177	Breviolum172007
OG0004251	Durusdinium36863	Breviolum226052
OG0004253	Durusdinium36198	Breviolum62155
OG0004254	Durusdinium18680	Breviolum344397
OG0004255	Durusdinium27098	Breviolum350876
OG0004256	Durusdinium46521	Breviolum384557
OG0004257	Durusdinium30648	Breviolum269534
OG0004258	Durusdinium34371	Breviolum58961
OG0004259	Durusdinium13482	Breviolum306773
OG0004260	Durusdinium3781	Breviolum350077
OG0004261	Durusdinium34400	Breviolum61544
OG0004262	Durusdinium18232	Breviolum226002
OG0004263	Durusdinium26923	Breviolum91448
OG0004264	Durusdinium33710	Breviolum207672
OG0004265	Durusdinium22469	Breviolum35170
OG0004266	Durusdinium31169	Breviolum69661
OG0004267	Durusdinium40469	Breviolum169092
OG0004268	Durusdinium9010	Breviolum205894
OG0004269	Durusdinium54949	Breviolum353846
OG0004270	Durusdinium46148	Breviolum58259
OG0004271	Durusdinium10017	Breviolum69537
OG0004272	Durusdinium32045	Breviolum308104
OG0004273	Durusdinium20593	Breviolum96114
OG0004274	Durusdinium27028	Breviolum4881
OG0004275	Durusdinium8043	Breviolum269315
OG0004276	Durusdinium18642	Breviolum81163
OG0004277	Durusdinium39988	Breviolum89291
OG0004278	Durusdinium52369	Breviolum92926
OG0004279	Durusdinium30402	Breviolum17513
OG0004280	Durusdinium40597	Breviolum173280
OG0004281	Durusdinium21879	Breviolum347281
OG0004282	Durusdinium26208	Breviolum95897
OG0004283	Durusdinium36736	Breviolum343525
OG0004284	Durusdinium42975	Breviolum308860
OG0004285	Durusdinium34105	Breviolum2986
OG0004286	Durusdinium39309	Breviolum82512
OG0004287	Durusdinium11596	Breviolum82290
OG0004289	Durusdinium19758	Breviolum268143
OG0004290	Durusdinium39317	Breviolum99812
OG0004291	Durusdinium10709	Breviolum71177
OG0004292	Durusdinium50003	Breviolum352736
OG0004293	Durusdinium44002	Breviolum232682
OG0004294	Durusdinium18584	Breviolum225685
OG0004295	Durusdinium28661	Breviolum89167
OG0004296	Durusdinium30197	Breviolum6923
OG0004297	Durusdinium50909	Breviolum391166
OG0004298	Durusdinium22547	Breviolum9933
OG0004299	Durusdinium51774	Breviolum390959
OG0004300	Durusdinium46529	Breviolum54687
OG0004301	Durusdinium26849	Breviolum351724
OG0004302	Durusdinium3008	Breviolum305561
OG0004303	Durusdinium9410	Breviolum62017
OG0004304	Durusdinium41191	Breviolum174877
OG0004305	Durusdinium7681	Breviolum87713
OG0004306	Durusdinium8449	Breviolum230398
OG0004307	Durusdinium12683	Breviolum225963
OG0004308	Durusdinium52015	Breviolum99721
OG0004309	Durusdinium25483	Breviolum207842
OG0004310	Durusdinium15267	Breviolum32161
OG0004311	Durusdinium51776	Breviolum5451
OG0004312	Durusdinium11027	Breviolum226198
OG0004313	Durusdinium31381	Breviolum2046
OG0004314	Durusdinium25695	Breviolum209788
OG0004315	Durusdinium3600	Breviolum94188
OG0004316	Durusdinium18631	Breviolum209744
OG0004318	Durusdinium15535	Breviolum390539
OG0004319	Durusdinium35806	Breviolum62810
OG0004321	Durusdinium421	Breviolum28185
OG0004322	Durusdinium54819	Breviolum6630
OG0004323	Durusdinium34189	Breviolum69422
OG0004324	Durusdinium7672	Breviolum69938
OG0004325	Durusdinium36726	Breviolum347826
OG0004326	Durusdinium43137	Breviolum78452
OG0004327	Durusdinium22494	Breviolum34400
OG0004328	Durusdinium22380	Breviolum59929
OG0004329	Durusdinium4287	Breviolum387897
OG0004330	Durusdinium41608	Breviolum230784
OG0004331	Durusdinium1659	Breviolum360720
OG0004332	Durusdinium35358	Breviolum63988
OG0004333	Durusdinium20804	Breviolum58779
OG0004334	Durusdinium31317	Breviolum385929
OG0004335	Durusdinium39493	Breviolum306673
OG0004336	Durusdinium49137	Breviolum68743
OG0004337	Durusdinium22492	Breviolum303298
OG0004338	Durusdinium23896	Breviolum33852
OG0004339	Durusdinium7248	Breviolum81968
OG0004340	Durusdinium34915	Breviolum55900
OG0004341	Durusdinium54311	Breviolum93167
OG0004342	Durusdinium7084	Breviolum78465
OG0004343	Durusdinium17725	Breviolum89826
OG0004344	Durusdinium15542	Breviolum69750
OG0004345	Durusdinium1701	Breviolum346949
OG0004346	Durusdinium26464	Breviolum68404
OG0004347	Durusdinium31132	Breviolum22259
OG0004348	Durusdinium38068	Breviolum343356
OG0004349	Durusdinium34532	Breviolum27538
OG0004350	Durusdinium43937	Breviolum70298
OG0004351	Durusdinium36055	Breviolum276601
OG0004352	Durusdinium19278	Breviolum89548
OG0004353	Durusdinium28542	Breviolum53931
OG0004354	Durusdinium49115	Breviolum7706
OG0004355	Durusdinium36013	Breviolum27544
OG0004356	Durusdinium46801	Breviolum267692
OG0004357	Durusdinium25622	Breviolum62246
OG0004358	Durusdinium33269	Breviolum82858
OG0004359	Durusdinium54487	Breviolum2320
OG0004360	Durusdinium12770	Breviolum67508
OG0004361	Durusdinium31398	Breviolum68815
OG0004362	Durusdinium52661	Breviolum390034
OG0004363	Durusdinium23828	Breviolum33709
OG0004364	Durusdinium26357	Breviolum167327
OG0004365	Durusdinium26479	Breviolum227468
OG0004366	Durusdinium7961	Breviolum390918
OG0004367	Durusdinium37880	Breviolum48405
OG0004368	Durusdinium19636	Breviolum59018
OG0004369	Durusdinium35097	Breviolum365199
OG0004370	Durusdinium41974	Breviolum49396
OG0004371	Durusdinium18771	Breviolum305819
OG0004372	Durusdinium54944	Breviolum67241
OG0004373	Durusdinium46923	Breviolum229125
OG0004374	Durusdinium31644	Breviolum27165
OG0004375	Durusdinium39042	Breviolum19225
OG0004376	Durusdinium28464	Breviolum321554
OG0004377	Durusdinium18669	Breviolum32814
OG0004378	Durusdinium54984	Breviolum268599
OG0004379	Durusdinium19558	Breviolum343514
OG0004380	Durusdinium39961	Breviolum282399
OG0004381	Durusdinium53044	Breviolum351328
OG0004382	Durusdinium34952	Breviolum95802
OG0004383	Durusdinium8004	Breviolum33730
OG0004384	Durusdinium25017	Breviolum22949
OG0004385	Durusdinium647	Breviolum62521
OG0004386	Durusdinium29917	Breviolum59203
OG0004387	Durusdinium30337	Breviolum33553
OG0004388	Durusdinium21882	Breviolum227082
OG0004389	Durusdinium10286	Breviolum6493
OG0004390	Durusdinium42175	Breviolum36852
OG0004391	Durusdinium35637	Breviolum99567
OG0004392	Durusdinium19672	Breviolum31328
OG0004393	Durusdinium48849	Breviolum350092
OG0004394	Durusdinium18387	Breviolum338131
OG0004395	Durusdinium4423	Breviolum6406
OG0004396	Durusdinium26120	Breviolum303307
OG0004397	Durusdinium26085	Breviolum53190
OG0004398	Durusdinium17216	Breviolum8990
OG0004399	Durusdinium36445	Breviolum53331
OG0004400	Durusdinium7536	Breviolum7215
OG0004401	Durusdinium39982	Breviolum305629
OG0004402	Durusdinium50091	Breviolum7399
OG0004403	Durusdinium21471	Breviolum172348
OG0004404	Durusdinium27736	Breviolum81814
OG0004405	Durusdinium26925	Breviolum346790
OG0004406	Durusdinium34188	Breviolum95016
OG0004407	Durusdinium32615	Breviolum30636
OG0004408	Durusdinium41624	Breviolum71389
OG0004409	Durusdinium26187	Breviolum47160
OG0004410	Durusdinium1141	Breviolum210646
OG0004411	Durusdinium36201	Breviolum386757
OG0004412	Durusdinium34368	Breviolum174868
OG0004413	Durusdinium36765	Breviolum35892
OG0004414	Durusdinium34843	Breviolum7713
OG0004415	Durusdinium36975	Breviolum62732
OG0004416	Durusdinium50253	Breviolum58759
OG0004417	Durusdinium28318	Breviolum33388
OG0004418	Durusdinium48948	Breviolum68545
OG0004419	Durusdinium672	Breviolum32552
OG0004420	Durusdinium36044	Breviolum232508
OG0004421	Durusdinium23185	Breviolum44503
OG0004422	Durusdinium50230	Breviolum92193
OG0004423	Durusdinium18053	Breviolum307414
OG0004424	Durusdinium25127	Breviolum8736
OG0004425	Durusdinium24467	Breviolum81980
OG0004426	Durusdinium25898	Breviolum89642
OG0004427	Durusdinium14137	Breviolum344150
OG0004428	Durusdinium55944	Breviolum19285
OG0004429	Durusdinium34709	Breviolum57355
OG0004430	Durusdinium44149	Breviolum275118
OG0004432	Durusdinium28253	Breviolum58628
OG0004433	Durusdinium36878	Breviolum71183
OG0004434	Durusdinium46905	Breviolum312274
OG0004435	Durusdinium18481	Breviolum83049
OG0004436	Durusdinium37159	Breviolum59914
OG0004437	Durusdinium18417	Breviolum189106
OG0004438	Durusdinium46382	Breviolum360708
OG0004440	Durusdinium38515	Breviolum174561
OG0004441	Durusdinium41856	Breviolum81649
OG0004442	Durusdinium16285	Breviolum98626
OG0004443	Durusdinium18033	Breviolum336042
OG0004444	Durusdinium39069	Breviolum72382
OG0004445	Durusdinium32129	Breviolum205765
OG0004446	Durusdinium55324	Breviolum93876
OG0004447	Durusdinium21964	Breviolum70393
OG0004448	Durusdinium36974	Breviolum165112
OG0004449	Durusdinium22640	Breviolum31648
OG0004450	Durusdinium55301	Breviolum385828
OG0004451	Durusdinium26139	Breviolum31506
OG0004452	Durusdinium435	Breviolum226698
OG0004453	Durusdinium38144	Breviolum330140
OG0004454	Durusdinium28364	Breviolum59515
OG0004455	Durusdinium50823	Breviolum390100
OG0004456	Durusdinium32036	Breviolum226874
OG0004457	Durusdinium7917	Breviolum78448
OG0004458	Durusdinium37268	Breviolum2290
OG0004459	Durusdinium18456	Breviolum94674
OG0004460	Durusdinium52315	Breviolum328959
OG0004461	Durusdinium56348	Breviolum373726
OG0004462	Durusdinium30389	Breviolum170724
OG0004463	Durusdinium38393	Breviolum197911
OG0004464	Durusdinium7217	Breviolum94723
OG0004465	Durusdinium50332	Breviolum385877
OG0004466	Durusdinium27259	Breviolum41429
OG0004467	Durusdinium31686	Breviolum82439
OG0004468	Durusdinium11613	Breviolum32315
OG0004469	Durusdinium50765	Breviolum267137
OG0004470	Durusdinium52088	Breviolum269567
OG0004471	Durusdinium8452	Breviolum264624
OG0004472	Durusdinium14082	Breviolum54062
OG0004473	Durusdinium38126	Breviolum347143
OG0004474	Durusdinium7431	Breviolum387589
OG0004475	Durusdinium26570	Breviolum50905
OG0004476	Durusdinium14927	Breviolum188722
OG0004477	Durusdinium37065	Breviolum233993
OG0004478	Durusdinium27289	Breviolum87837
OG0004479	Durusdinium6787	Breviolum170435
OG0004480	Durusdinium34179	Breviolum349333
OG0004481	Durusdinium14110	Breviolum81891
OG0004482	Durusdinium9325	Breviolum32282
OG0004483	Durusdinium3083	Breviolum63605
OG0004484	Durusdinium15086	Breviolum44034
OG0004485	Durusdinium1284	Breviolum95999
OG0004486	Durusdinium52612	Breviolum279031
OG0004487	Durusdinium45896	Breviolum50986
OG0004488	Durusdinium27827	Breviolum189340
OG0004489	Durusdinium31519	Breviolum354764
OG0004490	Durusdinium5198	Breviolum265380
OG0004491	Durusdinium8048	Breviolum230916
OG0004492	Durusdinium31253	Breviolum314417
OG0004493	Durusdinium20903	Breviolum247410
OG0004494	Durusdinium3940	Breviolum27445
OG0004495	Durusdinium37928	Breviolum78502
OG0004497	Durusdinium22140	Breviolum27737
OG0004498	Durusdinium21247	Breviolum206618
OG0004499	Durusdinium36780	Breviolum81289
OG0004500	Durusdinium33068	Breviolum347869
OG0004501	Durusdinium1094	Breviolum28385
OG0004502	Durusdinium36910	Breviolum17227
OG0004503	Durusdinium41817	Breviolum173453
OG0004504	Durusdinium37169	Breviolum269167
OG0004506	Durusdinium28785	Breviolum74974
OG0004507	Durusdinium18430	Breviolum226813
OG0004508	Durusdinium7704	Breviolum314389
OG0004509	Durusdinium50632	Breviolum351079
OG0004510	Durusdinium25892	Breviolum43916
OG0004511	Durusdinium41961	Breviolum308904
OG0004512	Durusdinium61	Breviolum385428
OG0004513	Durusdinium12693	Breviolum238934
OG0004514	Durusdinium37923	Breviolum63039
OG0004515	Durusdinium15390	Breviolum383961
OG0004516	Durusdinium33163	Breviolum388681
OG0004517	Durusdinium35092	Breviolum69549
OG0004518	Durusdinium15230	Breviolum396692
OG0004519	Durusdinium23913	Breviolum304440
OG0004520	Durusdinium32880	Breviolum385267
OG0004522	Durusdinium40909	Breviolum7306
OG0004523	Durusdinium18043	Breviolum33274
OG0004524	Durusdinium27231	Breviolum304923
OG0004525	Durusdinium27876	Breviolum71033
OG0004526	Durusdinium38163	Breviolum303699
OG0004527	Durusdinium43730	Breviolum94084
OG0004528	Durusdinium11359	Breviolum392653
OG0004529	Durusdinium33501	Breviolum19203
OG0004530	Durusdinium34031	Breviolum304431
OG0004531	Durusdinium22655	Breviolum81715
OG0004532	Durusdinium34950	Breviolum44686
OG0004533	Durusdinium32732	Breviolum48906
OG0004534	Durusdinium14542	Breviolum90094
OG0004535	Durusdinium15759	Breviolum268878
OG0004536	Durusdinium54429	Breviolum96914
OG0004537	Durusdinium40435	Breviolum68817
OG0004538	Durusdinium28079	Breviolum94711
OG0004539	Durusdinium38062	Breviolum385328
OG0004540	Durusdinium23355	Breviolum214021
OG0004541	Durusdinium8749	Breviolum81298
OG0004542	Durusdinium29523	Breviolum58064
OG0004543	Durusdinium21261	Breviolum232543
OG0004544	Durusdinium26287	Breviolum181309
OG0004545	Durusdinium11823	Breviolum264389
OG0004546	Durusdinium31342	Breviolum89667
OG0004547	Durusdinium24479	Breviolum70959
OG0004548	Durusdinium31255	Breviolum46174
OG0004549	Durusdinium6668	Breviolum49438
OG0004550	Durusdinium4646	Breviolum50937
OG0004551	Durusdinium20237	Breviolum69430
OG0004552	Durusdinium55368	Breviolum389270
OG0004553	Durusdinium29528	Breviolum49216
OG0004554	Durusdinium27577	Breviolum47781
OG0004555	Durusdinium35726	Breviolum50819
OG0004556	Durusdinium33106	Breviolum5589
OG0004557	Durusdinium52613	Breviolum309119
OG0004558	Durusdinium23405	Breviolum6669
OG0004559	Durusdinium29381	Breviolum167318
OG0004560	Durusdinium30722	Breviolum57811
OG0004561	Durusdinium38676	Breviolum216192
OG0004562	Durusdinium19125	Breviolum346636
OG0004563	Durusdinium50323	Breviolum62530
OG0004564	Durusdinium55075	Breviolum90444
OG0004565	Durusdinium12526	Breviolum264703
OG0004566	Durusdinium36437	Breviolum58003
OG0004567	Durusdinium38703	Breviolum170071
OG0004568	Durusdinium2813	Breviolum49850
OG0004569	Durusdinium28121	Breviolum46945
OG0004570	Durusdinium25638	Breviolum8235
OG0004571	Durusdinium22878	Breviolum17549
OG0004572	Durusdinium36577	Breviolum95578
OG0004573	Durusdinium30265	Breviolum21236
OG0004574	Durusdinium21945	Breviolum229487
OG0004575	Durusdinium35229	Breviolum5638
OG0004576	Durusdinium11739	Breviolum43409
OG0004577	Durusdinium27819	Breviolum271935
OG0004578	Durusdinium32721	Breviolum32169
OG0004579	Durusdinium35798	Breviolum172208
OG0004580	Durusdinium7319	Breviolum207038
OG0004581	Durusdinium796	Breviolum31696
OG0004582	Durusdinium44757	Breviolum4656
OG0004583	Durusdinium35754	Breviolum45897
OG0004584	Durusdinium22676	Breviolum265046
OG0004585	Durusdinium49059	Breviolum51163
OG0004586	Durusdinium10004	Breviolum63498
OG0004587	Durusdinium28847	Breviolum98499
OG0004588	Durusdinium44576	Breviolum190915
OG0004589	Durusdinium24971	Breviolum81830
OG0004590	Durusdinium12711	Breviolum6336
OG0004591	Durusdinium30435	Breviolum225702
OG0004592	Durusdinium39709	Breviolum184486
OG0004593	Durusdinium24764	Breviolum274130
OG0004594	Durusdinium46340	Breviolum389361
OG0004596	Durusdinium9427	Breviolum305039
OG0004597	Durusdinium14417	Breviolum210846
OG0004598	Durusdinium43355	Breviolum68198
OG0004599	Durusdinium17778	Breviolum82524
OG0004600	Durusdinium17931	Breviolum8494
OG0004601	Durusdinium16789	Breviolum309005
OG0004602	Durusdinium21518	Breviolum270244
OG0004603	Durusdinium2865	Breviolum53308
OG0004604	Durusdinium36224	Breviolum268669
OG0004605	Durusdinium16365	Breviolum81866
OG0004606	Durusdinium14975	Breviolum72992
OG0004607	Durusdinium41569	Breviolum92789
OG0004608	Durusdinium31411	Breviolum62427
OG0004609	Durusdinium28746	Breviolum308616
OG0004610	Durusdinium22261	Breviolum52946
OG0004611	Durusdinium34321	Breviolum68945
OG0004612	Durusdinium22726	Breviolum59442
OG0004613	Durusdinium54758	Breviolum343709
OG0004614	Durusdinium35575	Breviolum68845
OG0004615	Durusdinium49730	Breviolum390401
OG0004616	Durusdinium34082	Breviolum70174
OG0004618	Durusdinium33344	Breviolum57190
OG0004619	Durusdinium23131	Breviolum266537
OG0004621	Durusdinium38028	Breviolum88321
OG0004622	Durusdinium14486	Breviolum277783
OG0004623	Durusdinium31364	Breviolum69503
OG0004624	Durusdinium54362	Breviolum209216
OG0004625	Durusdinium13667	Breviolum22288
OG0004626	Durusdinium34395	Breviolum70591
OG0004627	Durusdinium35016	Breviolum31665
OG0004628	Durusdinium9248	Breviolum208454
OG0004629	Durusdinium28271	Breviolum32643
OG0004630	Durusdinium31134	Breviolum40225
OG0004631	Durusdinium928	Breviolum321997
OG0004632	Durusdinium42138	Breviolum61110
OG0004633	Durusdinium29875	Breviolum83620
OG0004634	Durusdinium33900	Breviolum33582
OG0004635	Durusdinium22668	Breviolum303178
OG0004636	Durusdinium27261	Breviolum65936
OG0004637	Durusdinium29245	Breviolum82245
