"","gene","lpv.Star_Emerald","lpv.MacN_Emerald","annot","KOG","lpv.Star_Rainbow","lpv.MacN_Rainbow"
"267","Ofaveolata012975",-1.00385159074676,-1.53671062274595,NA,NA,NA,NA
"268","Ofaveolata013004",4.25009655668017,11.8514231224618,"Rieske-like [2Fe-2S] domain",NA,NA,NA
"269","Ofaveolata013028",3.17796796834246,6.51919157700875,NA,NA,NA,NA
"270","Ofaveolata013096",1.40100076605104,5.06737970649555,"vesicle-mediated transport","Inorganic ion transport and metabolism",NA,NA
"271","Ofaveolata013116",3.45073987048031,7.78122816738161,"sulfuric ester hydrolase activity","Inorganic ion transport and metabolism",NA,NA
"272","Ofaveolata013158",-1.16807219099303,-2.19912538575484,"cAMP-dependent protein kinase regulator activity","Signal transduction mechanisms",NA,NA
"273","Ofaveolata013242",-4.30469521546041,-1.14643281231693,NA,NA,NA,NA
"274","Ofaveolata013273",1.57446501397831,8.03201632546488,"ethanolamine kinase activity","Lipid transport and metabolism",NA,NA
"275","Ofaveolata013317",1.63173583990976,5.18824498771231,NA,NA,NA,NA
"276","Ofaveolata013427",-2.21670909644239,-5.62831940709437,"Metalloendopeptidase activity. It is involved in the biological process described with proteolysis","Amino acid transport and metabolism",NA,NA
"277","Ofaveolata013458",1.5584995169569,5.40635142101561,"thyroid hormone transmembrane transporter activity","Carbohydrate transport and metabolism",NA,NA
"278","Ofaveolata013470",1.22060584467406,1.75895792779687,NA,NA,NA,NA
"279","Ofaveolata013569",-1.9748457775919,-3.33915999650701,"complement activation, classical pathway","",NA,NA
"280","Ofaveolata013610",1.08041144689214,4.35218450901007,NA,NA,NA,NA
"281","Ofaveolata013996",1.61633588492092,11.4726499403871,"Asparagine-linked glycosylation 1 homolog (yeast, beta-1,4-mannosyltransferase)","Posttranslational modification, protein turnover, chaperones",NA,NA
"282","Ofaveolata014082",-1.27284954229753,-7.28427516120445,NA,NA,NA,NA
"283","Ofaveolata014124",-1.29822281081581,-2.42645136815495,"DBH-like monooxygenase protein 1","Amino acid transport and metabolism",NA,NA
"284","Ofaveolata014228",-1.36514423088853,-1.24467265801547,NA,NA,NA,NA
"285","Ofaveolata014240",-6.96923142067894,-5.80761300380466,NA,NA,NA,NA
"286","Ofaveolata014318",-1.86830830137262,-1.53817732913756,NA,NA,NA,NA
"287","Ofaveolata014336",1.09611231944736,1.0344319297077,"rRNA binding",NA,NA,NA
"288","Ofaveolata014340",2.85929797317491,2.15595164778219,NA,NA,NA,NA
"289","Ofaveolata014381",-1.48854505476509,-3.2447808676595,NA,NA,NA,NA
"290","Ofaveolata014511",1.89273583211928,8.60928077137136,NA,NA,NA,NA
"291","Ofaveolata014657",-1.68552607119509,-3.88427345772659,"Retinoschisin",NA,NA,NA
"292","Ofaveolata014826",-1.4540404402317,-4.59989941677139,"DNA topoisomerase type I activity","Replication, recombination and repair",NA,NA
"293","Ofaveolata014903",1.49482918099824,3.32936798733098,"G-protein coupled receptor activity","Posttranslational modification, protein turnover, chaperones",NA,NA
"294","Ofaveolata014934",-2.53156900211564,-3.00983828302569,NA,NA,NA,NA
"295","Ofaveolata014950",-1.42307391975074,-5.60100324529393,NA,NA,NA,NA
"296","Ofaveolata014961",1.24226618296039,1.34102524097092,"Erythrocyte membrane protein band 4.1 like","Carbohydrate transport and metabolism",NA,NA
"297","Ofaveolata015107",4.77139691673692,6.46845974003893,"Component of the transcription regulatory histone acetylation (HAT) complex SAGA, a multiprotein complex that activates transcription by remodeling chromatin and mediating histone acetylation and deubiquitination. Within the SAGA complex, participates in a subcomplex that specifically deubiquitinates","Transcription",NA,NA
"298","Ofaveolata015273",-1.70104576237642,-1.5189649232913,"potassium voltage-gated channel, subfamily H","Inorganic ion transport and metabolism",NA,NA
"299","Ofaveolata015311",1.84770859468285,1.47077429578301,"amyloid-beta metabolic process","Posttranslational modification, protein turnover, chaperones",NA,NA
"300","Ofaveolata015386",-1.53101440003987,-2.57024076783805,"BIR domain binding","Cell cycle control, cell division, chromosome partitioning",NA,NA
"301","Ofaveolata015576",-1.09268107434342,-1.7414779795084,"myosin light chain kinase activity","Signal transduction mechanisms",NA,NA
"302","Ofaveolata015669",-4.30646147487444,-2.53808204068425,NA,NA,NA,NA
"303","Ofaveolata016004",-1.04572406616762,-3.56197751076159,"sodium-dependent L-ascorbate transmembrane transporter activity","Nucleotide transport and metabolism",NA,NA
"304","Ofaveolata016005",-2.10761891850015,-8.26944714009004,"sodium-dependent L-ascorbate transmembrane transporter activity","Nucleotide transport and metabolism",NA,NA
"305","Ofaveolata016011",-1.32159066937283,-1.51037120530415,"sodium-dependent L-ascorbate transmembrane transporter activity","Nucleotide transport and metabolism",NA,NA
"306","Ofaveolata016018",-1.84213820882812,-1.67434276284018,"Universal stress protein family","Signal transduction mechanisms",NA,NA
"307","Ofaveolata016232",-1.51874323769584,-2.86110855720291,"development of secondary male sexual characteristics","Transcription",NA,NA
"308","Ofaveolata016276",-2.7827847298836,-3.16230938738645,NA,NA,NA,NA
"309","Ofaveolata016297",-1.46252091299691,-4.03753716462669,NA,NA,NA,NA
"310","Ofaveolata016365",1.15688745569786,1.89435892544737,NA,NA,NA,NA
"311","Ofaveolata016366",2.55334636478856,1.46416198079083,NA,NA,NA,NA
"312","Ofaveolata016430",1.20714540235782,1.52577653097602,NA,NA,NA,NA
"313","Ofaveolata016488",1.74847898708681,2.69854559567846,"Methyltransferase domain","Secondary metabolites biosynthesis, transport and catabolism",NA,NA
"314","Ofaveolata016489",1.44527719189532,2.32275006015868,"Methyltransferase domain","Secondary metabolites biosynthesis, transport and catabolism",NA,NA
"315","Ofaveolata016568",3.20637704173766,7.24372040660992,NA,NA,NA,NA
"316","Ofaveolata016671",-1.03320037082766,-3.96568260335452,"NADH dehydrogenase ubiquinone 1 alpha subcomplex subunit 4",NA,NA,NA
"317","Ofaveolata016708",2.37298265783068,1.12439001103255,"plasmacytoid dendritic cell antigen processing and presentation","",NA,NA
"318","Ofaveolata017123",-1.9748457775919,-1.23312276150752,NA,NA,NA,NA
"319","Ofaveolata017231",-2.04992370454367,-2.13687222327976,NA,NA,NA,NA
"320","Ofaveolata017262",-1.3778797606015,-2.57502482412476,NA,NA,NA,NA
"321","Ofaveolata017330",-2.68009279641191,-3.83110130345223,"DNA replication initiation","Replication, recombination and repair",NA,NA
"322","Ofaveolata017413",1.570715396095,1.45699931633862,"four-way junction helicase activity","Replication, recombination and repair",NA,NA
"323","Ofaveolata017416",-1.95975466071038,-5.78814510834449,"alpha-(1->3)-fucosyltransferase activity","Carbohydrate transport and metabolism",NA,NA
"324","Ofaveolata017447",-2.55242034969546,-13.618754299909,"regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein","",NA,NA
"325","Ofaveolata017458",-2.87354556008085,-1.35883825508323,NA,NA,NA,NA
"326","Ofaveolata017480",-2.74000585020464,-4.54028298940319,NA,NA,NA,NA
"327","Ofaveolata017573",3.31403546019261,11.255944999468,"zinc ion binding","Posttranslational modification, protein turnover, chaperones",NA,NA
"328","Ofaveolata017583",2.00685814744679,1.76352838226739,NA,NA,NA,NA
"329","Ofaveolata017642",1.5279137260074,5.06448151926069,"mRNA-containing ribonucleoprotein complex export from nucleus","RNA processing and modification",NA,NA
"330","Ofaveolata017643",1.57884096525014,6.12988575403861,"WD40 repeats",NA,NA,NA
"331","Ofaveolata017647",1.46793197024075,1.75889969393335,"Rhomboid domain containing 1",NA,NA,NA
"332","Ofaveolata017689",-1.49568027977691,-1.72207632812322,NA,NA,NA,NA
"333","Ofaveolata017732",-2.19058070299549,-3.29697002334963,NA,NA,NA,NA
"334","Ofaveolata017736",1.38702651314676,8.37799658433292,NA,NA,NA,NA
"335","Ofaveolata017750",-1.35593229204932,-4.34990564696849,NA,NA,NA,NA
"336","Ofaveolata017763",-1.77761943216644,-1.7646546528117,NA,NA,NA,NA
"337","Ofaveolata017766",1.17852756643768,1.41753535166758,NA,NA,NA,NA
"338","Ofaveolata017773",-2.3064431406803,-4.38575615590565,NA,NA,NA,NA
"339","Ofaveolata017812",1.33771362941936,2.70628267973677,"nucleic acid-templated transcription","Transcription",NA,NA
"340","Ofaveolata017873",-2.24369151388765,-3.35392282862048,NA,NA,NA,NA
"341","Ofaveolata017889",-1.00326327590558,-2.58363999927797,"SAM dependent carboxyl methyltransferase",NA,NA,NA
"342","Ofaveolata017953",2.53548537844665,1.03378755724674,NA,NA,NA,NA
"343","Ofaveolata017981",-1.16139449171894,-1.90149657632205,"Potassium channel tetramerization domain containing 7",NA,NA,NA
"344","Ofaveolata017995",-1.2213522980097,-1.554312516486,NA,NA,NA,NA
"345","Ofaveolata018028",-1.18954926863897,-4.42698296415698,NA,NA,NA,NA
"346","Ofaveolata018066",2.64543129475154,9.05955951838787,NA,NA,NA,NA
"347","Ofaveolata018127",1.62801219768389,5.80861024682649,NA,NA,NA,NA
"348","Ofaveolata018240",2.60074178085479,3.80532999036954,NA,NA,NA,NA
"349","Ofaveolata018279",-1.1330980860442,-2.00138103563622,"CybS, succinate dehydrogenase cytochrome B small subunit","Energy production and conversion",NA,NA
"350","Ofaveolata018307",1.22771572813023,13.1162107651059,NA,NA,NA,NA
"351","Ofaveolata018368",1.39523248974526,2.1500706536296,"NADPH:quinone reductase activity","Energy production and conversion",NA,NA
"352","Ofaveolata018415",1.6970862154571,5.46949238894444,"Olfactomedin 1","Extracellular structures",NA,NA
"353","Ofaveolata018480",-4.87663262073166,-1.82779282135983,NA,NA,NA,NA
"354","Ofaveolata018519",-3.04148116200445,-5.30962185473722,NA,NA,NA,NA
"355","Ofaveolata018586",1.23051366440123,1.5594651532515,NA,NA,NA,NA
"356","Ofaveolata018602",-1.2478443174567,1.32484798643418,NA,NA,NA,NA
"357","Ofaveolata018619",-1.96030677187947,-4.68850221102769,NA,NA,NA,NA
"358","Ofaveolata018628",-1.65603248249435,-2.62687564068226,NA,NA,NA,NA
"359","Ofaveolata018679",-1.00729947257435,-3.32033975704574,NA,NA,NA,NA
"360","Ofaveolata018727",1.15133011629375,3.40913413840977,NA,NA,NA,NA
"361","Ofaveolata018748",1.91211910097449,3.56760757342845,"Hydrolase activity. It is involved in the biological process described with metabolic process",NA,NA,NA
"362","Ofaveolata018828",5.50584007300296,1.10124026880993,NA,NA,NA,NA
"363","Ofaveolata018831",2.40555289846686,3.37958990172588,"telomere formation via telomerase",NA,NA,NA
"364","Ofaveolata018989",-1.4540404402317,-2.95983226088823,"Belongs to the DHHC palmitoyltransferase family",NA,NA,NA
"365","Ofaveolata019063",-1.32469050681834,-1.35696966747997,NA,NA,NA,NA
"366","Ofaveolata019126",1.00464719745502,1.93552222470034,"Belongs to the UDP-glycosyltransferase family","",NA,NA
"367","Ofaveolata019214",1.03315891897264,1.67711237806546,NA,NA,NA,NA
"368","Ofaveolata019245",-1.15778605711885,-3.68327378091601,NA,NA,NA,NA
"369","Ofaveolata019249",1.3862766284412,2.47421908594389,NA,NA,NA,NA
"370","Ofaveolata019317",-1.69728311515485,-15.1557481903052,NA,NA,NA,NA
"371","Ofaveolata019335",4.03106606924493,2.25941327604949,"metalloendopeptidase activity","Posttranslational modification, protein turnover, chaperones",NA,NA
"372","Ofaveolata019428",-1.49076619472458,-1.56084596627184,NA,NA,NA,NA
"373","Ofaveolata019616",1.04855264244316,2.28100497495284,"Ribosomal RNA processing 8, methyltransferase, homolog (yeast)","RNA processing and modification",NA,NA
"374","Ofaveolata019846",-1.60792751679797,-1.3685637637568,NA,NA,NA,NA
"375","Ofaveolata019850",-4.82912304898513,-4.36158228739022,NA,NA,NA,NA
"376","Ofaveolata019852",-1.86830830137262,1.1330087349597,NA,NA,NA,NA
"377","Ofaveolata019863",-5.78148935616055,-4.85331803558654,NA,NA,NA,NA
"378","Ofaveolata019864",-2.79348989730807,-1.0798781319542,NA,NA,NA,NA
"379","Ofaveolata019918",-1.51499336737528,-1.28063619231985,"Rho guanyl-nucleotide exchange factor activity","Signal transduction mechanisms",NA,NA
"380","Ofaveolata019995",1.02575646212102,1.20889048206997,"GTPase activator activity","Signal transduction mechanisms",NA,NA
"381","Ofaveolata020229",-1.57884096525014,-6.90464004582664,NA,NA,NA,NA
"382","Ofaveolata020679",1.9134592682971,1.37853206259523,NA,NA,NA,NA
"383","Ofaveolata020795",-2.40472225723664,-3.01309360772991,NA,NA,NA,NA
"384","Ofaveolata020861",-1.63871269135819,-1.44049082055475,NA,NA,NA,NA
"385","Ofaveolata020869",-1.21535560967785,-1.68141072763589,NA,NA,NA,NA
"386","Ofaveolata020872",-1.08528207952214,-1.71701873517384,NA,NA,NA,NA
"387","Ofaveolata020991",-1.09268107434342,-1.09789833002843,"Glutamate/Leucine/Phenylalanine/Valine dehydrogenase","Amino acid transport and metabolism",NA,NA
"388","Ofaveolata021033",5.68978728362075,9.96763882842484,NA,NA,NA,NA
"389","Ofaveolata021148",-2.74030986071555,-3.23019108977239,NA,NA,NA,NA
"390","Ofaveolata021157",1.27252323960556,4.83872362167531,NA,NA,NA,NA
"391","Ofaveolata021227",1.34013836224005,2.05696635184948,"metalloendopeptidase activity","Posttranslational modification, protein turnover, chaperones",NA,NA
"392","Ofaveolata021270",7.0711388225666,20.0785759221242,NA,NA,NA,NA
"393","Ofaveolata021328",1.56130721180909,2.15595164778219,"Belongs to the CD36 family","Signal transduction mechanisms",NA,NA
"394","Ofaveolata021347",-1.38522797232546,-3.61415474129812,NA,NA,NA,NA
"395","Ofaveolata021379",-1.4045934902241,-2.70922877004584,"protein kinase activity","",NA,NA
"396","Ofaveolata021402",6.97122651368724,11.0897162407923,"urate homeostasis","Signal transduction mechanisms",NA,NA
"397","Ofaveolata021411",12.0528471632272,13.9591608313379,NA,NA,NA,NA
"398","Ofaveolata021412",5.88341948358695,7.6120228372828,"Epidermal growth factor-like domain.","Signal transduction mechanisms",NA,NA
"399","Ofaveolata021416",4.77139691673692,6.5816798494517,"Epidermal growth factor-like domain.","",NA,NA
"400","Ofaveolata021476",1.33536267524914,3.21595136033296,NA,NA,NA,NA
"401","Ofaveolata021516",-1.78442489544802,-2.32043490524757,"glucuronosyltransferase activity","Carbohydrate transport and metabolism",NA,NA
"402","Ofaveolata021570",1.06384712652682,7.33875630477798,NA,NA,NA,NA
"403","Ofaveolata021680",2.0134637491293,1.1353406937359,NA,NA,NA,NA
"404","Ofaveolata021813",-1.96030677187947,-3.01616703992106,NA,NA,NA,NA
"405","Ofaveolata021825",1.06105065320485,2.45336657647213,"COMM domain-containing protein",NA,NA,NA
"406","Ofaveolata021897",-1.77867112784234,-1.65720199196214,"Responsible for the deiodination of T4 (3,5,3',5'- tetraiodothyronine)","Energy production and conversion",NA,NA
"407","Ofaveolata021924",-5.88341948358695,-2.98731720402487,"Kinesin family","Cytoskeleton",NA,NA
"408","Ofaveolata021926",-1.69950327677334,-2.50321466166128,NA,NA,NA,NA
"409","Ofaveolata021928",-3.29698170230262,-2.98239118229001,NA,NA,NA,NA
"410","Ofaveolata022104",1.86609827476611,2.64809779169254,"factor receptor","Signal transduction mechanisms",NA,NA
"411","Ofaveolata022109",-2.41294032639727,-1.71208339278875,NA,NA,NA,NA
"412","Ofaveolata022113",1.97220367268779,2.09125711265848,NA,NA,NA,NA
"413","Ofaveolata022115",6.71910232355761,7.92182120007514,NA,NA,NA,NA
"414","Ofaveolata022127",-1.96030677187947,-1.92475140541116,NA,NA,NA,NA
"415","Ofaveolata022129",-1.57329963190573,-2.41918596509291,"fibroblast growth factor-activated receptor activity","Signal transduction mechanisms",NA,NA
"416","Ofaveolata022131",-1.96682165863433,-4.55497195165974,NA,NA,NA,NA
"417","Ofaveolata022213",1.89429551757435,1.81192652784717,"Belongs to the glycosyl hydrolase 18 family","Carbohydrate transport and metabolism",NA,NA
"418","Ofaveolata022239",-1.28135143549449,-5.50510779344827,NA,NA,NA,NA
"419","Ofaveolata022246",-1.8037936293196,-2.0820423235045,NA,NA,NA,NA
"420","Ofaveolata022268",2.13683197173131,2.78967064409096,NA,NA,NA,NA
"421","Ofaveolata022290",-1.65538453425084,-5.14333629978998,"apoptotic process","RNA processing and modification",NA,NA
"422","Ofaveolata022300",-2.0134637491293,-1.99988540815795,"CRAL/TRIO domain","Lipid transport and metabolism",NA,NA
"423","Ofaveolata022362",-1.74106986933294,-2.16856829428708,"member RAS oncogene family","Intracellular trafficking, secretion, and vesicular transport",NA,NA
"424","Ofaveolata022419",-2.45787619176213,-3.96479438138977,NA,NA,NA,NA
"425","Ofaveolata022475",-1.16807219099303,-12.4295233639976,NA,NA,NA,NA
"426","Ofaveolata022550",-5.99976743864277,-8.26102875408914,NA,NA,NA,NA
"427","Ofaveolata022625",1.35370378168253,2.12467961876824,NA,NA,NA,NA
"428","Ofaveolata022626",1.74144453274694,3.12013367619979,NA,NA,NA,NA
"429","Ofaveolata022669",-1.27814948114178,3.39803598531461,"intraflagellar transport","Transcription",NA,NA
"430","Ofaveolata022761",1.60792751679797,3.92780272779178,NA,NA,NA,NA
"431","Ofaveolata022992",-2.04992370454367,-5.95662136509833,NA,NA,NA,NA
"432","Ofaveolata023025",-1.30096852298361,-2.03900995304707,NA,NA,NA,NA
"433","Ofaveolata023144",-1.41532319979056,-4.21068839991971,"Ubiquitin homologues","Translation, ribosomal structure and biogenesis",NA,NA
"434","Ofaveolata023188",1.42122792267832,7.12810010399687,NA,NA,NA,NA
"435","Ofaveolata023203",1.28834604806727,1.87633237867632,"ribosomal protein S23","Translation, ribosomal structure and biogenesis",NA,NA
"436","Ofaveolata023221",1.21487182301333,4.85492531200282,"Transfers N-acetylgalactosamine (GalNAc) from UDP-GalNAc to N-acetylglucosamine-beta-benzyl with a beta-1,4-linkage to form N,N'-diacetyllactosediamine, GalNAc-beta-1,4-GlcNAc structures in N-linked glycans and probably O-linked glycans","Carbohydrate transport and metabolism",NA,NA
"437","Ofaveolata023329",-2.29834031452503,-2.03899459455341,"glutathione hydrolase activity","Amino acid transport and metabolism",NA,NA
"438","Ofaveolata023330",-1.19433787704729,-4.53950894537583,"glutathione hydrolase activity","Amino acid transport and metabolism",NA,NA
"439","Ofaveolata023335",-1.51409732204964,-2.82871635799486,"glutathione hydrolase activity","Amino acid transport and metabolism",NA,NA
"440","Ofaveolata023357",1.32345122008463,4.77861164278304,NA,NA,NA,NA
