"row_label","comparison","gene","lpv.Star_Emerald","lpv.MacN_Emerald","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.Star_Rainbow","lpv.MacN_Rainbow"
"Urban Sites vs Rainbow Reef_21","Urban Sites vs Rainbow Reef","Ofaveolata000813",NA,NA,"actin binding","Cytoskeleton",1.15818416406175,3.3352932875296,"Direct",1.15818416406175,3.3352932875296,2.17710912346785,0.0694729652628939,0.000462068871894211,150.35197021192,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.15818416406175,3.3352932875296
"Urban Sites vs Rainbow Reef_22","Urban Sites vs Rainbow Reef","Ofaveolata000836",NA,NA,"assembly factor 2",NA,1.19357649548224,6.6362604423542,"Direct",1.19357649548224,6.6362604423542,5.44268394687195,0.0640358980496977,2.31067868212351e-07,277130.258504176,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.19357649548224,6.6362604423542
"Urban Sites vs Rainbow Reef_23","Urban Sites vs Rainbow Reef","Ofaveolata001409",NA,NA,NA,NA,1.0756807247781,3.78388437722312,"Direct",1.0756807247781,3.78388437722312,2.70820365244502,0.0840077349453796,0.00016448095646886,510.744445733353,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.0756807247781,3.78388437722312
"Urban Sites vs Rainbow Reef_24","Urban Sites vs Rainbow Reef","Ofaveolata001418",NA,NA,"nuclear export signal receptor activity","",-1.09936302604692,-4.48803548385959,"Direct",1.09936302604692,4.48803548385959,3.38867245781267,0.0795494120189985,3.25060737340895e-05,2447.21686998372,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.09936302604692,-4.48803548385959
"Urban Sites vs Rainbow Reef_25","Urban Sites vs Rainbow Reef","Ofaveolata001681",NA,NA,"vitellogenesis","Transcription",1.23551265055986,5.21962857618455,"Direct",1.23551265055986,5.21962857618455,3.98411592562468,0.0581416495986157,6.0307513651314e-06,9640.86331510515,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.23551265055986,5.21962857618455
"Urban Sites vs Rainbow Reef_26","Urban Sites vs Rainbow Reef","Ofaveolata001962",NA,NA,NA,NA,1.01266989962393,3.36058028864705,"Direct",1.01266989962393,3.36058028864705,2.34791038902312,0.0971247916958949,0.000435932964994623,222.797538830524,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.01266989962393,3.36058028864705
"Urban Sites vs Rainbow Reef_27","Urban Sites vs Rainbow Reef","Ofaveolata002275",NA,NA,NA,NA,1.26339264111616,8.33416266534551,"Direct",1.26339264111616,8.33416266534551,7.07077002422935,0.054526467007335,4.63273367825909e-09,11769825.5056667,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.26339264111616,8.33416266534551
"Urban Sites vs Rainbow Reef_28","Urban Sites vs Rainbow Reef","Ofaveolata002278",NA,NA,NA,NA,1.12976004448462,6.99723251895799,"Direct",1.12976004448462,6.99723251895799,5.86747247447337,0.0741719941720409,1.00639270727807e-07,737008.462359084,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.12976004448462,6.99723251895799
"Urban Sites vs Rainbow Reef_29","Urban Sites vs Rainbow Reef","Ofaveolata002380",NA,NA,NA,NA,1.08652324397928,5.78562538451731,"Direct",1.08652324397928,5.78562538451731,4.69910214053803,0.0819363768641654,1.63822902232553e-06,50015.2150569603,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.08652324397928,5.78562538451731
"Urban Sites vs Rainbow Reef_30","Urban Sites vs Rainbow Reef","Ofaveolata003468",NA,NA,"Urease alpha-subunit, N-terminal domain","Nucleotide transport and metabolism",1.27261366986046,3.4032838578227,"Direct",1.27261366986046,3.4032838578227,2.13067018796224,0.053380953890152,0.000395108290192563,135.104616165193,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.27261366986046,3.4032838578227
"Urban Sites vs Rainbow Reef_31","Urban Sites vs Rainbow Reef","Ofaveolata003501",NA,NA,"chromosome passenger complex localization to kinetochore","",1.17704666563469,4.32888229083159,"Direct",1.17704666563469,4.32888229083159,3.15183562519689,0.0665201675380561,4.68940464377912e-05,1418.52052853448,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.17704666563469,4.32888229083159
"Urban Sites vs Rainbow Reef_32","Urban Sites vs Rainbow Reef","Ofaveolata003567",NA,NA,NA,NA,1.08542447551308,3.97315807001609,"Direct",1.08542447551308,3.97315807001609,2.88773359450301,0.0821439390003902,0.000106375577292595,772.206751691191,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.08542447551308,3.97315807001609
"Urban Sites vs Rainbow Reef_33","Urban Sites vs Rainbow Reef","Ofaveolata003683",NA,NA,NA,NA,1.28481266158145,3.50143026330695,"Direct",1.28481266158145,3.50143026330695,2.21661760172549,0.0519023878162989,0.000315188045173525,164.671181572652,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.28481266158145,3.50143026330695
"Urban Sites vs Rainbow Reef_34","Urban Sites vs Rainbow Reef","Ofaveolata003916",NA,NA,"protein import into peroxisome matrix","Posttranslational modification, protein turnover, chaperones",1.03018316311139,3.724044830599,"Direct",1.03018316311139,3.724044830599,2.6938616674876,0.0932860785043833,0.000188779646885204,494.153263042759,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.03018316311139,3.724044830599
"Urban Sites vs Rainbow Reef_35","Urban Sites vs Rainbow Reef","Ofaveolata004002",NA,NA,"protein serine/threonine kinase activity","Signal transduction mechanisms",-1.22511958486673,-3.81302936056324,"Direct",1.22511958486673,3.81302936056324,2.58790977569651,0.0595498147957174,0.000153805065657323,387.177200836766,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.22511958486673,-3.81302936056324
"Urban Sites vs Rainbow Reef_36","Urban Sites vs Rainbow Reef","Ofaveolata004517",NA,NA,NA,NA,-1.17884313135422,-3.78535631797439,"Direct",1.17884313135422,3.78535631797439,2.60651318662017,0.0662455741762172,0.000163924429931466,404.122644830386,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.17884313135422,-3.78535631797439
"Urban Sites vs Rainbow Reef_37","Urban Sites vs Rainbow Reef","Ofaveolata004826",NA,NA,NA,NA,1.09244632499265,4.93303744035817,"Direct",1.09244632499265,4.93303744035817,3.84059111536551,0.0808264817416473,1.16670903119404e-05,6927.7325863268,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.09244632499265,4.93303744035817
"Urban Sites vs Rainbow Reef_38","Urban Sites vs Rainbow Reef","Ofaveolata005254",NA,NA,"ornithine carbamoyltransferase activity","Amino acid transport and metabolism",1.10374201305498,3.83580141832675,"Direct",1.10374201305498,3.83580141832675,2.73205940527177,0.0787513462825077,0.000145948145737398,539.584424897069,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.10374201305498,3.83580141832675
"Urban Sites vs Rainbow Reef_39","Urban Sites vs Rainbow Reef","Ofaveolata005429",NA,NA,"molting cycle, collagen and cuticulin-based cuticle","",1.17019672159712,6.12358120469182,"Direct",1.17019672159712,6.12358120469182,4.9533844830947,0.0675776800641027,7.5234804244775e-07,89822.3644528136,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.17019672159712,6.12358120469182
"Urban Sites vs Rainbow Reef_40","Urban Sites vs Rainbow Reef","Ofaveolata005669",NA,NA,"tRNA threonylcarbamoyladenosine modification","Translation, ribosomal structure and biogenesis",-1.09678660067986,-3.22103822163014,"Direct",1.09678660067986,3.22103822163014,2.12425162095028,0.0800227366213267,0.000601120831378993,133.122547820796,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.09678660067986,-3.22103822163014
"Urban Sites vs Rainbow Reef_41","Urban Sites vs Rainbow Reef","Ofaveolata005750",NA,NA,NA,NA,-1.00789949914183,-3.04211511330782,"Direct",1.00789949914183,3.04211511330782,2.03421561416598,0.0981975157345897,0.000907579936801747,108.197098407256,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.00789949914183,-3.04211511330782
"Urban Sites vs Rainbow Reef_42","Urban Sites vs Rainbow Reef","Ofaveolata006095",NA,NA,"Solute carrier family 46, member 3",NA,-1.01176912163977,-3.08410373622013,"Direct",1.01176912163977,3.08410373622013,2.07233461458036,0.0973264490288134,0.000823941283676662,118.123039780838,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.01176912163977,-3.08410373622013
"Urban Sites vs Rainbow Reef_43","Urban Sites vs Rainbow Reef","Ofaveolata006312",NA,NA,NA,NA,-1.03552760659864,-5.7371005867293,"Direct",1.03552760659864,5.7371005867293,4.70157298013066,0.0921451313399184,1.83189009007928e-06,50300.5785330334,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.03552760659864,-5.7371005867293
"Urban Sites vs Rainbow Reef_44","Urban Sites vs Rainbow Reef","Ofaveolata006494",NA,NA,"Iron zinc purple acid phosphatase-like protein","Carbohydrate transport and metabolism",1.06092965126083,6.08899942586714,"Direct",1.06092965126083,6.08899942586714,5.02806977460631,0.0869101198336939,8.14705361052271e-07,106676.749642891,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.06092965126083,6.08899942586714
"Urban Sites vs Rainbow Reef_45","Urban Sites vs Rainbow Reef","Ofaveolata006642",NA,NA,NA,NA,1.06541858191347,5.32131113457867,"Direct",1.06541858191347,5.32131113457867,4.25589255266519,0.0860164308559709,4.77187287592126e-06,18025.7171749079,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.06541858191347,5.32131113457867
"Urban Sites vs Rainbow Reef_46","Urban Sites vs Rainbow Reef","Ofaveolata006809",NA,NA,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity","",-1.03552760659864,-3.09858111785617,"Direct",1.03552760659864,3.09858111785617,2.06305351125752,0.0921451313399184,0.000796927625935479,115.6254700441,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.03552760659864,-3.09858111785617
"Urban Sites vs Rainbow Reef_47","Urban Sites vs Rainbow Reef","Ofaveolata007280",NA,NA,"protein deneddylation","",-1.03771763163687,-3.53910656338139,"Direct",1.03771763163687,3.53910656338139,2.50138893174452,0.0916816389478984,0.000288997067963197,317.240723561853,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.03771763163687,-3.53910656338139
"Urban Sites vs Rainbow Reef_48","Urban Sites vs Rainbow Reef","Ofaveolata007542",NA,NA,"Belongs to the peptidase M10A family","Posttranslational modification, protein turnover, chaperones",1.15767186061847,4.15945842187991,"Direct",1.15767186061847,4.15945842187991,3.00178656126144,0.0695549654751201,6.92694242842202e-05,1004.12218224491,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.15767186061847,4.15945842187991
"Urban Sites vs Rainbow Reef_49","Urban Sites vs Rainbow Reef","Ofaveolata007900",NA,NA,"L-2-hydroxyglutarate dehydrogenase",NA,1.07338424649243,4.23667578314352,"Direct",1.07338424649243,4.23667578314352,3.16329153665109,0.0844531306786603,5.79861422833065e-05,1456.43644072824,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.07338424649243,4.23667578314352
"Urban Sites vs Rainbow Reef_50","Urban Sites vs Rainbow Reef","Ofaveolata008044",NA,NA,NA,NA,-3.10188587163892,-1.02515863242949,"Direct",3.10188587163892,1.02515863242949,2.07672723920943,0.000790886437948382,0.0943716107173763,119.323844978532,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","Star Island vs Rainbow Reef >> MacArthur North vs Rainbow Reef",2,2,1.3,100,-3.10188587163892,-1.02515863242949
"Urban Sites vs Rainbow Reef_51","Urban Sites vs Rainbow Reef","Ofaveolata008057",NA,NA,"positive regulation of inhibitory postsynaptic potential","Signal transduction mechanisms",1.19381489627238,3.41709344645066,"Direct",1.19381489627238,3.41709344645066,2.22327855017828,0.0640007559514379,0.00038274238038895,167.216277137638,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.19381489627238,3.41709344645066
"Urban Sites vs Rainbow Reef_52","Urban Sites vs Rainbow Reef","Ofaveolata008256",NA,NA,NA,NA,-1.19326593821208,-3.81302936056324,"Direct",1.19326593821208,3.81302936056324,2.61976342235116,0.0640817055065996,0.000153805065657323,416.642359812604,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.19326593821208,-3.81302936056324
"Urban Sites vs Rainbow Reef_53","Urban Sites vs Rainbow Reef","Ofaveolata008682",NA,NA,NA,NA,1.00559436830054,3.0211740108632,"Direct",1.00559436830054,3.0211740108632,2.01557964256266,0.0987201102483333,0.000952414479063378,103.652466881243,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.00559436830054,3.0211740108632
"Urban Sites vs Rainbow Reef_54","Urban Sites vs Rainbow Reef","Ofaveolata009325",NA,NA,"Zgc 136858","Secondary metabolites biosynthesis, transport and catabolism",-1.17531305490878,-5.08646837181265,"Direct",1.17531305490878,5.08646837181265,3.91115531690387,0.0667862325097684,8.19467300018518e-06,8149.95699136002,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.17531305490878,-5.08646837181265
"Urban Sites vs Rainbow Reef_55","Urban Sites vs Rainbow Reef","Ofaveolata009647",NA,NA,NA,NA,-1.1318775712911,-4.00461171629813,"Direct",1.1318775712911,4.00461171629813,2.87273414500703,0.0738112276514173,9.89437311954411e-05,745.99195683878,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.1318775712911,-4.00461171629813
"Urban Sites vs Rainbow Reef_56","Urban Sites vs Rainbow Reef","Ofaveolata009915",NA,NA,"organic anion transmembrane transporter activity","Transcription",1.19364972306866,6.48890067735701,"Direct",1.19364972306866,6.48890067735701,5.29525095428835,0.0640251016911279,3.24413801925314e-07,197356.281733869,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.19364972306866,6.48890067735701
"Urban Sites vs Rainbow Reef_57","Urban Sites vs Rainbow Reef","Ofaveolata010499",NA,NA,"GTPase activator activity","Signal transduction mechanisms",1.26184137009946,6.85286439843115,"Direct",1.26184137009946,6.85286439843115,5.59102302833169,0.0547215801806629,1.40325177929544e-07,389962.66377897,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.26184137009946,6.85286439843115
"Urban Sites vs Rainbow Reef_58","Urban Sites vs Rainbow Reef","Ofaveolata011550",NA,NA,"Calcium release activated channel regulator","",1.27062341073416,4.02418225233706,"Direct",1.27062341073416,4.02418225233706,2.7535588416029,0.0536261463736245,9.45840154815996e-05,566.968383617176,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.27062341073416,4.02418225233706
"Urban Sites vs Rainbow Reef_59","Urban Sites vs Rainbow Reef","Ofaveolata012158",NA,NA,NA,NA,1.28702988198665,3.48768945574697,"Direct",1.28702988198665,3.48768945574697,2.20065957376032,0.0516380838044253,0.000325319835671217,158.730203763576,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.28702988198665,3.48768945574697
"Urban Sites vs Rainbow Reef_60","Urban Sites vs Rainbow Reef","Ofaveolata012682",NA,NA,NA,NA,-1.06213590227183,-4.1028325871203,"Direct",1.06213590227183,4.1028325871203,3.04069668484847,0.0866690622816932,7.89164267929409e-05,1098.23855189355,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.06213590227183,-4.1028325871203
"Urban Sites vs Rainbow Reef_61","Urban Sites vs Rainbow Reef","Ofaveolata012752",NA,NA,NA,NA,-1.24342819949109,-5.16998330111432,"Direct",1.24342819949109,5.16998330111432,3.92655510162323,0.0570915455984731,6.76108971691359e-06,8444.13371052487,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.24342819949109,-5.16998330111432
"Urban Sites vs Rainbow Reef_62","Urban Sites vs Rainbow Reef","Ofaveolata013317",NA,NA,NA,NA,1.18470620550661,3.71527412030319,"Direct",1.18470620550661,3.71527412030319,2.53056791479658,0.0653572536339866,0.000192630867163172,339.287543042748,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.18470620550661,3.71527412030319
"Urban Sites vs Rainbow Reef_63","Urban Sites vs Rainbow Reef","Ofaveolata013410",NA,NA,NA,NA,1.06496151401068,6.39738376471837,"Direct",1.06496151401068,6.39738376471837,5.33242225070769,0.0861070054477162,4.00512647843663e-07,214991.975687438,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.06496151401068,6.39738376471837
"Urban Sites vs Rainbow Reef_64","Urban Sites vs Rainbow Reef","Ofaveolata013490",NA,NA,"N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity","Carbohydrate transport and metabolism",-1.15904157350063,-3.61048125570995,"Direct",1.15904157350063,3.61048125570995,2.45143968220932,0.0693359429952358,0.000245199028021786,282.774134769715,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,-1.15904157350063,-3.61048125570995
"Urban Sites vs Rainbow Reef_65","Urban Sites vs Rainbow Reef","Ofaveolata013513",NA,NA,"xylosyltransferase activity","Carbohydrate transport and metabolism",1.00202125514595,3.02896477045773,"Direct",1.00202125514595,3.02896477045773,2.02694351531178,0.099535670162851,0.000935481556415793,106.400462393093,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.00202125514595,3.02896477045773
"Urban Sites vs Rainbow Reef_66","Urban Sites vs Rainbow Reef","Ofaveolata013518",NA,NA,"Neuronal PAS","Transcription",1.17077091162499,4.46209402198415,"Direct",1.17077091162499,4.46209402198415,3.29132311035916,0.0674883932042536,3.45069026006379e-05,1955.79400403808,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.17077091162499,4.46209402198415
"Urban Sites vs Rainbow Reef_67","Urban Sites vs Rainbow Reef","Ofaveolata013926",NA,NA,NA,NA,1.24400260214761,5.11576451064369,"Direct",1.24400260214761,5.11576451064369,3.87176190849608,0.0570160856056933,7.6601185220719e-06,7443.23804408599,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.24400260214761,5.11576451064369
"Urban Sites vs Rainbow Reef_68","Urban Sites vs Rainbow Reef","Ofaveolata013972",NA,NA,"cell adhesion",NA,1.13767048428799,8.3239824024882,"Direct",1.13767048428799,8.3239824024882,7.18631191820021,0.0728332208244026,4.74261201824945e-09,15357195.6854455,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.13767048428799,8.3239824024882
"Urban Sites vs Rainbow Reef_69","Urban Sites vs Rainbow Reef","Ofaveolata014337",NA,NA,"-","",1.25871735159627,4.6108760812777,"Direct",1.25871735159627,4.6108760812777,3.35215872968143,0.0551166290850457,2.4497621410979e-05,2249.87675988593,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.25871735159627,4.6108760812777
"Urban Sites vs Rainbow Reef_70","Urban Sites vs Rainbow Reef","Ofaveolata014858",NA,NA,"Dermatopontin",NA,1.14596339150317,5.66231944066226,"Direct",1.14596339150317,5.66231944066226,4.51635604915908,0.0714556556495269,2.1761085701621e-06,32836.4386912019,"Star Island vs Rainbow Reef","MacArthur North vs Rainbow Reef","lpv.Star_Rainbow","lpv.MacN_Rainbow","discordant","Direct (discordant significance)","MacArthur North vs Rainbow Reef >> Star Island vs Rainbow Reef",2,2,1.3,100,1.14596339150317,5.66231944066226
