"row_label","comparison","gene","lpv.LC_CC","lpv.CH_CC","annot","KOG","lpv_x","lpv_y","rel_class","abs_x","abs_y","delta_log10p","p_x","p_y","p_ratio","x_axis_name","y_axis_name","x_col","y_col","filter_type","relationship_category","discord_direction","delta_cut_used","high_cut_used","low_cut_used","ratio_cut_used","lpv.LH_CC"
"Bleaching vs OA_72","Bleaching vs OA","Ofaveolata012632",2.07024975351726,-5.9526848521637,NA,NA,2.07024975351726,-5.9526848521637,"Inverse",2.07024975351726,5.9526848521637,3.88243509864645,0.00850648707539239,1.11510342011897e-06,7628.42882724263,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_73","Bleaching vs OA","Ofaveolata012655",1.33063838993531,-2.66045228689368,"zinc ion binding","Posttranslational modification, protein turnover, chaperones",1.33063838993531,-2.66045228689368,"Inverse",1.33063838993531,2.66045228689368,1.32981389695837,0.0467048100430562,0.00218548441140335,21.3704613033895,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_74","Bleaching vs OA","Ofaveolata012694",1.33227978177128,-12.587589297146,NA,NA,1.33227978177128,-12.587589297146,"Inverse",1.33227978177128,12.587589297146,11.2553095153747,0.0465286249621131,2.58470333301372e-13,180015340127.493,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_75","Bleaching vs OA","Ofaveolata012700",2.3582261484006,-1.1171703427108,NA,NA,2.3582261484006,-1.1171703427108,"Inverse",2.3582261484006,1.1171703427108,1.2410558056898,0.00438302402911602,0.0763536244095728,17.4203070533866,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_76","Bleaching vs OA","Ofaveolata012701",1.92434105512238,-4.12516510887478,NA,NA,1.92434105512238,-4.12516510887478,"Inverse",1.92434105512238,4.12516510887478,2.2008240537524,0.0119030688285249,7.49609170812335e-05,158.790330908383,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_77","Bleaching vs OA","Ofaveolata012705",1.18657642694193,-9.03174236373255,NA,NA,1.18657642694193,-9.03174236373255,"Inverse",1.18657642694193,9.03174236373255,7.84516593679062,0.0650764079601584,9.29517640472781e-10,70010944.5228587,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_78","Bleaching vs OA","Ofaveolata012707",1.01169070625315,-4.65651399763957,NA,NA,1.01169070625315,-4.65651399763957,"Inverse",1.01169070625315,4.65651399763957,3.64482329138642,0.0973440236941345,2.20539305376137e-05,4413.90814794265,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_79","Bleaching vs OA","Ofaveolata012708",1.31377641814493,-4.58717657292032,NA,NA,1.31377641814493,-4.58717657292032,"Inverse",1.31377641814493,4.58717657292032,3.27340015477539,0.0485538398886712,2.58716082851471e-05,1876.72290618848,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_80","Bleaching vs OA","Ofaveolata012899",1.48928967764195,-3.31527657560434,"sulfuric ester hydrolase activity","Inorganic ion transport and metabolism",1.48928967764195,-3.31527657560434,"Inverse",1.48928967764195,3.31527657560434,1.82598689796239,0.0324123352551065,0.00048386412596426,66.9864400269687,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_81","Bleaching vs OA","Ofaveolata013087",-1.90199470637911,12.3107945565034,"calcium ion binding","",-1.90199470637911,12.3107945565034,"Inverse",1.90199470637911,12.3107945565034,10.4087998501243,0.0125315644958801,4.88883571578237e-13,25633024352.6596,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_82","Bleaching vs OA","Ofaveolata013130",1.14872545649491,-1.11197794236502,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway","Intracellular trafficking, secretion, and vesicular transport",1.14872545649491,-1.11197794236502,"Inverse",1.14872545649491,1.11197794236502,0.0367475141298901,0.0710026476303373,0.0772719830215854,1.08829720581531,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_83","Bleaching vs OA","Ofaveolata014189",1.8451027477164,-2.79079932949294,"alpha-L-fucosidase activity","Carbohydrate transport and metabolism",1.8451027477164,-2.79079932949294,"Inverse",1.8451027477164,2.79079932949294,0.945696581776537,0.0142855594310568,0.00161882786194782,8.82463155401096,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_84","Bleaching vs OA","Ofaveolata014914",2.32335254612239,-1.72051281485042,"Dermatopontin",NA,2.32335254612239,-1.72051281485042,"Inverse",2.32335254612239,1.72051281485042,0.602839731271973,0.00474949520853044,0.0190321207812938,4.00718812119459,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_85","Bleaching vs OA","Ofaveolata014975",2.08682592207563,-12.0187311964293,NA,NA,2.08682592207563,-12.0187311964293,"Inverse",2.08682592207563,12.0187311964293,9.93190527435372,0.00818792918506337,9.57786703339422e-13,8548802313.20325,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_86","Bleaching vs OA","Ofaveolata015525",-1.27382652985221,1.59054039366827,NA,NA,-1.27382652985221,1.59054039366827,"Inverse",1.27382652985221,1.59054039366827,0.316713863816057,0.0532320841602831,0.0256719942214682,2.07354690489015,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_87","Bleaching vs OA","Ofaveolata016131",1.05475910964598,-8.58783758380048,NA,NA,1.05475910964598,-8.58783758380048,"Inverse",1.05475910964598,8.58783758380048,7.5330784741545,0.088153770041715,2.583226077462e-09,34125456.8505771,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_88","Bleaching vs OA","Ofaveolata016235",1.30743932869966,-1.04082925566494,NA,NA,1.30743932869966,-1.04082925566494,"Inverse",1.30743932869966,1.04082925566494,0.266610073034721,0.0492675165672622,0.0910271078424938,1.84760901674879,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_89","Bleaching vs OA","Ofaveolata016246",1.03347590255697,-3.8404847588624,NA,NA,1.03347590255697,-3.8404847588624,"Inverse",1.03347590255697,3.8404847588624,2.80700885630543,0.0925814753835564,0.000144382727309941,641.222652518643,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_90","Bleaching vs OA","Ofaveolata016252",1.56512081535679,-1.32955254049237,NA,NA,1.56512081535679,-1.32955254049237,"Inverse",1.56512081535679,1.32955254049237,0.235568274864421,0.0272194399157077,0.0468217303507213,1.72015774371983,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_91","Bleaching vs OA","Ofaveolata016255",2.09069410643556,-2.09305188200226,NA,NA,2.09069410643556,-2.09305188200226,"Inverse",2.09069410643556,2.09305188200226,0.00235777556670369,0.00811532456207335,0.00807138601512342,1.00544374248334,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_92","Bleaching vs OA","Ofaveolata016258",2.3260250494036,-12.7616230021301,NA,NA,2.3260250494036,-12.7616230021301,"Inverse",2.3260250494036,12.7616230021301,10.4355979527265,0.0047203581421576,1.7313186122764e-13,27264526059.4242,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_93","Bleaching vs OA","Ofaveolata016260",2.23049486348853,-7.00066871265098,NA,NA,2.23049486348853,-7.00066871265098,"Inverse",2.23049486348853,7.00066871265098,4.77017384916245,0.00588173070574633,9.98461417052562e-08,58907.9418122042,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_94","Bleaching vs OA","Ofaveolata016588",1.68668624715093,-19.7113499581748,NA,NA,1.68668624715093,-19.7113499581748,"Inverse",1.68668624715093,19.7113499581748,18.0246637110239,0.0205737639563765,1.94379312539725e-20,1058433826499508480,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_95","Bleaching vs OA","Ofaveolata016589",1.68597606440008,-6.80785255498171,NA,NA,1.68597606440008,-6.80785255498171,"Inverse",1.68597606440008,6.80785255498171,5.12187649058163,0.02060743485453,1.55649397893494e-07,132396.495800331,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_96","Bleaching vs OA","Ofaveolata016590",2.5053212744702,-9.91753587445421,NA,NA,2.5053212744702,-9.91753587445421,"Inverse",2.5053212744702,9.91753587445421,7.412214599984,0.00312376766816481,1.20910530190359e-10,25835364.9036756,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_97","Bleaching vs OA","Ofaveolata016591",1.89621430873026,-5.77037315761922,NA,NA,1.89621430873026,-5.77037315761922,"Inverse",1.89621430873026,5.77037315761922,3.87415884888895,0.0126994727718826,1.69678510207478e-06,7484.4320334697,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_98","Bleaching vs OA","Ofaveolata016596",1.46055299600868,-12.079804388673,NA,NA,1.46055299600868,-12.079804388673,"Inverse",1.46055299600868,12.079804388673,10.6192513926643,0.0346295624329903,8.32138491641044e-13,41615143129.238,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_99","Bleaching vs OA","Ofaveolata016643",1.34978853970638,-10.2349603633209,NA,NA,1.34978853970638,-10.2349603633209,"Inverse",1.34978853970638,10.2349603633209,8.88517182361449,0.0446901137726024,5.82156346908683e-11,767665147.170721,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_100","Bleaching vs OA","Ofaveolata017057",1.60355682564457,-9.68958361213789,NA,NA,1.60355682564457,-9.68958361213789,"Inverse",1.60355682564457,9.68958361213789,8.08602678649332,0.0249139836070964,2.04369643738439e-10,121906478.63037,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_101","Bleaching vs OA","Ofaveolata017058",1.77273589598288,-9.91960592820442,NA,NA,1.77273589598288,-9.91960592820442,"Inverse",1.77273589598288,9.91960592820442,8.14687003222154,0.016875789672591,1.2033558450285e-10,140239395.872061,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_102","Bleaching vs OA","Ofaveolata017062",2.04182510891013,-14.97149561274,NA,NA,2.04182510891013,-14.97149561274,"Inverse",2.04182510891013,14.97149561274,12.9296705038299,0.00908186184592991,1.06783557980171e-15,8504925306587.33,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_103","Bleaching vs OA","Ofaveolata017130",2.22884734357478,-2.00243167911632,NA,NA,2.22884734357478,-2.00243167911632,"Inverse",2.22884734357478,2.00243167911632,0.226415664458452,0.00590408574919286,0.00994416497930371,1.68428532405092,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_104","Bleaching vs OA","Ofaveolata017133",1.44950578657865,-1.02278080655392,NA,NA,1.44950578657865,-1.02278080655392,"Inverse",1.44950578657865,1.02278080655392,0.42672498002473,0.0355217385502466,0.0948897261881817,2.67131424476753,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_105","Bleaching vs OA","Ofaveolata017138",1.2867135898304,-18.6712704769281,NA,NA,1.2867135898304,-18.6712704769281,"Inverse",1.2867135898304,18.6712704769281,17.3845568870977,0.0516757049819247,2.13171687459403e-19,242413547492163712,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_106","Bleaching vs OA","Ofaveolata017139",1.18425560821223,-19.400206743368,NA,NA,1.18425560821223,-19.400206743368,"Inverse",1.18425560821223,19.400206743368,18.2159511351557,0.0654250994985365,3.97917699047093e-20,1644186716379096320,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_107","Bleaching vs OA","Ofaveolata017140",1.36493592932428,-14.97149561274,NA,NA,1.36493592932428,-14.97149561274,"Inverse",1.36493592932428,14.97149561274,13.6065596834158,0.0431582742749161,1.06783557980171e-15,40416591365995.1,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_108","Bleaching vs OA","Ofaveolata017141",1.34978853970638,-20.5027937961732,NA,NA,1.34978853970638,-20.5027937961732,"Inverse",1.34978853970638,20.5027937961732,19.1530052564668,0.0446901137726024,3.14200016728765e-21,14223460023295094784,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_109","Bleaching vs OA","Ofaveolata017142",1.31759816373004,-13.9073054671599,"Galactose binding lectin domain",NA,1.31759816373004,-13.9073054671599,"Inverse",1.31759816373004,13.9073054671599,12.5897073034299,0.0481284456814759,1.23792556780609e-14,3887830329473.81,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_110","Bleaching vs OA","Ofaveolata017869",1.78021251121619,-7.83585877427722,NA,NA,1.78021251121619,-7.83585877427722,"Inverse",1.78021251121619,7.83585877427722,6.05564626306103,0.0165877502846365,1.4592887208271e-08,1136701.05496566,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_111","Bleaching vs OA","Ofaveolata018785",1.33737642480777,-1.31200599509131,NA,NA,1.33737642480777,-1.31200599509131,"Inverse",1.33737642480777,1.31200599509131,0.0253704297164528,0.0459857818961983,0.0487521760205206,1.0601575967669,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_112","Bleaching vs OA","Ofaveolata019014",1.87810439404193,-10.9408060456367,"Metalloendopeptidase activity. It is involved in the biological process described with proteolysis","Amino acid transport and metabolism",1.87810439404193,-10.9408060456367,"Inverse",1.87810439404193,10.9408060456367,9.06270165159475,0.0132402323331323,1.14602463768312e-11,1155318297.51058,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_113","Bleaching vs OA","Ofaveolata019018",1.17993581407288,-2.37942836739129,"krueppel associated box","Transcription",1.17993581407288,-2.37942836739129,"Inverse",1.17993581407288,2.37942836739129,1.19949255331841,0.0660791101459763,0.00417418441859316,15.8304242265001,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_114","Bleaching vs OA","Ofaveolata019793",1.21889977268011,-1.78726661966863,"major facilitator superfamily","Carbohydrate transport and metabolism",1.21889977268011,-1.78726661966863,"Inverse",1.21889977268011,1.78726661966863,0.568366846988521,0.0604088025892793,0.0163204970134424,3.70140704290583,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_115","Bleaching vs OA","Ofaveolata020644",1.12876742625351,-4.97136345907369,"Metalloendopeptidase activity. It is involved in the biological process described with proteolysis","Amino acid transport and metabolism",1.12876742625351,-4.97136345907369,"Inverse",1.12876742625351,4.97136345907369,3.84259603282018,0.074341714669231,1.06816056633917e-05,6959.78835129791,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_116","Bleaching vs OA","Ofaveolata021137",1.04177480057793,-2.46702638300407,"Pregnancy-associated plasma protein-A",NA,1.04177480057793,-2.46702638300407,"Inverse",1.04177480057793,2.46702638300407,1.42525158242613,0.090829139426197,0.00341172185085135,26.6226683759498,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_117","Bleaching vs OA","Ofaveolata021396",2.04319654913076,-4.04135691457011,"glutamic-type peptidase activity","Posttranslational modification, protein turnover, chaperones",2.04319654913076,-4.04135691457011,"Inverse",2.04319654913076,4.04135691457011,1.99816036543935,0.00905322785242386,9.09165789286395e-05,99.5773043718434,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_118","Bleaching vs OA","Ofaveolata021922",-1.69722988912979,3.53735941661921,"Suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)","",-1.69722988912979,3.53735941661921,"Inverse",1.69722988912979,3.53735941661921,1.84012952748942,0.0200802960228357,0.000290162031626224,69.2037338941105,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_119","Bleaching vs OA","Ofaveolata021968",1.68597606440008,-10.5503672684561,"metallocarboxypeptidase activity","Translation, ribosomal structure and biogenesis",1.68597606440008,-10.5503672684561,"Inverse",1.68597606440008,10.5503672684561,8.86439120405607,0.02060743485453,2.81600052568887e-11,731797976.120367,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_120","Bleaching vs OA","Ofaveolata022011",-1.49503236793454,3.14536836222228,NA,NA,-1.49503236793454,3.14536836222228,"Inverse",1.49503236793454,3.14536836222228,1.65033599428774,0.0319865670516765,0.000715536245385945,44.702930505531,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_121","Bleaching vs OA","Ofaveolata022018",1.21830185912115,-11.3721336172056,NA,NA,1.21830185912115,-11.3721336172056,"Inverse",1.21830185912115,11.3721336172056,10.1538317580845,0.0604920274944887,4.24488943468895e-12,14250554325.4324,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_122","Bleaching vs OA","Ofaveolata022261",2.3530242027685,-4.47592258138995,NA,NA,2.3530242027685,-4.47592258138995,"Inverse",2.3530242027685,4.47592258138995,2.12289837862145,0.0044358392278346,3.34254619925906e-05,132.708389455257,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_123","Bleaching vs OA","Ofaveolata022366",1.61132420259456,-14.655350823485,"G-protein coupled receptor activity","Posttranslational modification, protein turnover, chaperones",1.61132420259456,-14.655350823485,"Inverse",1.61132420259456,14.655350823485,13.0440266208904,0.0244723568841111,2.21130769152275e-15,11066916186258.6,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_124","Bleaching vs OA","Ofaveolata022639",1.76588146293915,-6.68450826829124,"carbohydrate binding","Posttranslational modification, protein turnover, chaperones",1.76588146293915,-6.68450826829124,"Inverse",1.76588146293915,6.68450826829124,4.91862680535209,0.0171442518172531,2.06772001537268e-07,82913.7972732883,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_125","Bleaching vs OA","Ofaveolata022743",1.65646814313307,-1.85275953664729,"peptidase inhibitor activity","",1.65646814313307,-1.85275953664729,"Inverse",1.65646814313307,1.85275953664729,0.19629139351422,0.0220562592006114,0.0140359063980819,1.57141680594461,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_126","Bleaching vs OA","Ofaveolata022899",1.06751075634772,-1.25051483415514,NA,NA,1.06751075634772,-1.25051483415514,"Inverse",1.06751075634772,1.25051483415514,0.183004077807418,0.0856030509802422,0.0561675092945479,1.52406706395563,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_127","Bleaching vs OA","Ofaveolata023024",1.2548796197774,-1.23256175134392,"Isocitrate lyase family","Energy production and conversion",1.2548796197774,-1.23256175134392,"Inverse",1.2548796197774,1.23256175134392,0.0223178684334813,0.0556058367342013,0.0585380496482413,1.05273210666816,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_128","Bleaching vs OA","Ofaveolata023143",-1.2747702071768,1.18252517826681,"cellular macromolecule catabolic process","Posttranslational modification, protein turnover, chaperones",-1.2747702071768,1.18252517826681,"Inverse",1.2747702071768,1.18252517826681,0.0922450289099892,0.0531165418824135,0.0656863033671088,1.23664495163336,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_129","Bleaching vs OA","Ofaveolata023144",-1.55083065925783,1.60819631052276,"Ubiquitin homologues","Translation, ribosomal structure and biogenesis",-1.55083065925783,1.60819631052276,"Inverse",1.55083065925783,1.60819631052276,0.0573656512649274,0.0281299746468691,0.0246492488587912,1.1412102173181,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_130","Bleaching vs OA","Ofaveolata024079",-1.50699431576785,3.90872860889547,"RNA-directed 5'-3' RNA polymerase activity","Translation, ribosomal structure and biogenesis",-1.50699431576785,3.90872860889547,"Inverse",1.50699431576785,3.90872860889547,2.40173429312762,0.0311175706484846,0.000123387564262473,252.193734712928,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_131","Bleaching vs OA","Ofaveolata024342",1.06824013633952,-4.80550310560018,"Animal haem peroxidase","Signal transduction mechanisms",1.06824013633952,-4.80550310560018,"Inverse",1.06824013633952,4.80550310560018,3.73726296926065,0.0854594047811158,1.56493712846237e-05,5460.88422511159,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_132","Bleaching vs OA","Ofaveolata024486",1.64033330654458,-1.06461833088209,NA,NA,1.64033330654458,-1.06461833088209,"Inverse",1.64033330654458,1.06461833088209,0.575714975662486,0.0228911016266764,0.0861750748138844,3.76456652105634,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_133","Bleaching vs OA","Ofaveolata024492",1.17150471047353,-2.4772813523866,NA,NA,1.17150471047353,-2.4772813523866,"Inverse",1.17150471047353,2.4772813523866,1.30577664191307,0.0673744587817854,0.00333210476479169,20.2197900539293,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_134","Bleaching vs OA","Ofaveolata025187",1.54290208624802,-3.27914824429758,"-","",1.54290208624802,-3.27914824429758,"Inverse",1.54290208624802,3.27914824429758,1.73624615804955,0.0286482378522075,0.000525837743610548,54.4811364347882,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_135","Bleaching vs OA","Ofaveolata025189",1.46844551335222,-14.0511042475444,"structural constituent of cuticle","Cell cycle control, cell division, chromosome partitioning",1.46844551335222,-14.0511042475444,"Inverse",1.46844551335222,14.0511042475444,12.5826587341922,0.0340059166999573,8.88987700666805e-15,3825240402589.42,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_136","Bleaching vs OA","Ofaveolata025190",1.00106376178653,-17.6072800825802,"structural constituent of cuticle","Cell cycle control, cell division, chromosome partitioning",1.00106376178653,-17.6072800825802,"Inverse",1.00106376178653,17.6072800825802,16.6062163207936,0.0997553595305277,2.47013060947738e-18,40384649762157120,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_137","Bleaching vs OA","Ofaveolata025193",1.3558602063724,-14.422557704266,"structural constituent of cuticle","Cell cycle control, cell division, chromosome partitioning",1.3558602063724,-14.422557704266,"Inverse",1.3558602063724,14.422557704266,13.0666974978936,0.0440696695093499,3.77956915214606e-15,11659971741574.5,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_138","Bleaching vs OA","Ofaveolata025430",1.74353165027332,-4.30525900657968,NA,NA,1.74353165027332,-4.30525900657968,"Inverse",1.74353165027332,4.30525900657968,2.56172735630636,0.0180496319122797,4.95154799988684e-05,364.525031620257,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_139","Bleaching vs OA","Ofaveolata025437",1.66724071961546,-13.8685159627922,"peptidase inhibitor activity","",1.66724071961546,-13.8685159627922,"Inverse",1.66724071961546,13.8685159627922,12.2012752431767,0.0215158882709706,1.35358033798147e-14,1589553842297.7,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_140","Bleaching vs OA","Ofaveolata025439",1.26212738750264,-3.64785149565944,"positive regulation of epithelial to mesenchymal transition",NA,1.26212738750264,-3.64785149565944,"Inverse",1.26212738750264,3.64785149565944,2.38572410815679,0.0546855535392376,0.000224982378779694,243.065940701012,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
"Bleaching vs OA_141","Bleaching vs OA","Ofaveolata026390",2.05642807258061,-3.32867001855596,NA,NA,2.05642807258061,-3.32867001855596,"Inverse",2.05642807258061,3.32867001855596,1.27224194597535,0.00878156514460411,0.000469169726767144,18.717245899718,"OA","Bleaching","lpv.LC_CC","lpv.CH_CC","inverse","Inverse",NA,NA,NA,NA,NA,NA
